date,filtered_mean,filtered_variance,smoothed_mean,smoothed_variance,simple_return
2020-10-21,-7.957382559866503e-4,3.931142812743355e-5,-8.656691649841692e-4,1.60377582254247e-5,-7.954217402607044e-4
2020-10-22,9.472237191608893e-4,3.931142812743355e-5,5.427514891190602e-4,1.60377582254247e-5,9.476724772281564e-4
2020-10-23,9.55419005983661e-5,3.931142812743355e-5,0.0010862124415127621,1.60377582254247e-5,9.554646487108798e-5
2020-10-26,-0.0033396792201689915,3.931142812743355e-5,-0.0035540451795997687,1.60377582254247e-5,-0.003334108694503901
2020-10-27,6.645841509286192e-5,3.931142812743355e-5,0.0019968439520409755,1.60377582254247e-5,6.646062350235127e-5
2020-10-28,-0.0065850536050290655,3.931142812743355e-5,-0.006881001728010018,1.60377582254247e-5,-0.00656341965249807
2020-10-29,0.0031396987243419152,3.931142812743355e-5,0.003487175092581957,1.60377582254247e-5,0.003144632740805564
2020-10-30,-0.0022616702687914677,3.931142812743355e-5,-0.002395651580129452,1.60377582254247e-5,-0.0022591146196307976
2020-11-02,0.0024136006176785963,3.931142812743355e-5,0.0013125418014771626,1.60377582254247e-5,0.0024165156964561785
2020-11-03,0.0029804075660416524,3.931142812743355e-5,0.0030179169108882436,1.60377582254247e-5,0.002984853396369669
2020-11-04,5.112249674875846e-5,3.931142812743355e-5,-0.0012357721946127296,1.60377582254247e-5,5.112380352589874e-5
2020-11-05,0.004417039606689927,3.931142812743355e-5,0.0045519296696183865,1.60377582254247e-5,0.004426809104924212
2020-11-06,-0.0014694650095154328,3.931142812743355e-5,-0.0021131074216376787,1.60377582254247e-5,-0.0014683858744567457
2020-11-09,0.003230530563094292,3.931142812743355e-5,0.002829714201186789,1.60377582254247e-5,0.0032357543506409403
2020-11-10,0.0011049224594670533,3.931142812743355e-5,2.2856146201530574e-4,1.60377582254247e-5,0.0011055331111746725
2020-11-11,0.0019601597803375116,3.931142812743355e-5,0.0027039472477786287,1.60377582254247e-5,0.0019620821493646634
2020-11-12,-0.003301022582623405,3.931142812743355e-5,-0.0033669364092624174,1.60377582254247e-5,-0.003295580197703374
2020-11-13,0.002271382965128876,3.931142812743355e-5,0.00145526573821163,1.60377582254247e-5,0.00227396450960482
2020-11-16,0.002410026042375013,3.931142812743355e-5,0.0020584612616865432,1.60377582254247e-5,0.0024129324895396653
2020-11-17,1.4476025312200867e-4,3.931142812743355e-5,3.5715786211188805e-4,1.60377582254247e-5,1.447707313930735e-4
2020-11-18,-8.640459572142081e-4,3.931142812743355e-5,-8.079532000294814e-4,1.60377582254247e-5,-8.636727769955055e-4
2020-11-19,5.260248247908457e-4,3.931142812743355e-5,1.2040497742514045e-4,1.60377582254247e-5,5.261632001107852e-4
2020-11-20,0.0013912704794865902,3.931142812743355e-5,0.001246103110204918,1.60377582254247e-5,0.0013922387452478535
2020-11-23,6.644867091118686e-4,3.931142812743355e-5,9.369326816417636e-7,1.60377582254247e-5,6.647075293131355e-4
2020-11-24,0.0023128420436627894,3.931142812743355e-5,0.0021110070932432623,1.60377582254247e-5,0.00231551872600555
2020-11-25,-1.1512838723082091e-4,3.931142812743355e-5,-1.387068670840369e-4,1.60377582254247e-5,-0.00011512176021233334
2020-11-26,5.590235176171562e-4,3.931142812743355e-5,1.263364972830203e-4,1.60377582254247e-5,5.591798003843351e-4
2020-11-27,4.655617907283524e-4,3.931142812743355e-5,0.0013300340850358784,1.60377582254247e-5,4.6567018143894856e-4
2020-11-30,-0.002981346353983451,3.931142812743355e-5,-0.0032426912708806385,1.60377582254247e-5,-0.002976906554231773
2020-12-01,0.0023164298951090087,3.931142812743355e-5,0.0020311471715536308,1.60377582254247e-5,0.0023191148916403836
2020-12-02,1.930644830369433e-4,3.931142812743355e-5,1.5635884703588186e-4,1.60377582254247e-5,1.930831211836015e-4
2020-12-03,4.928553247877262e-4,3.931142812743355e-5,5.8951940159676766e-5,1.60377582254247e-5,4.929767979287014e-4
2020-12-04,0.0015444592338545004,3.931142812743355e-5,0.0013588320780753172,1.60377582254247e-5,0.0015456525252679487
2020-12-07,4.009965326315488e-4,3.931142812743355e-5,8.797427443158954e-5,1.60377582254247e-5,4.010769424886984e-4
2020-12-08,6.549986101815892e-4,3.931142812743355e-5,9.634633125297638e-4,1.60377582254247e-5,6.55213168613944e-4
2020-12-09,-0.0012582564583267259,3.931142812743355e-5,-0.0013379209257791227,1.60377582254247e-5,-0.0012574651855787877
2020-12-10,8.082829222724075e-4,3.931142812743355e-5,7.484233216766081e-4,1.60377582254247e-5,8.086096709427615e-4
2020-12-11,-8.313128636859763e-4,3.931142812743355e-5,-8.639728595085842e-5,1.60377582254247e-5,-8.309674188782257e-4
2020-12-14,-0.0019749420707458154,3.931142812743355e-5,-0.0023382910759874175,1.60377582254247e-5,-0.0019729931558635228
2020-12-15,0.0021870499256650923,3.931142812743355e-5,0.002021149050282055,1.60377582254247e-5,0.00218944326381898
2020-12-16,0.00021396961111358709,3.931142812743355e-5,-2.1980447931479173e-4,1.60377582254247e-5,2.1399250424369853e-4
2020-12-17,0.0010997892031198752,3.931142812743355e-5,0.0014615413101362873,1.60377582254247e-5,0.001100394193032317
2020-12-18,-0.0019161980865922722,3.931142812743355e-5,-0.001691730972454259,1.60377582254247e-5,-0.0019143633511313762
2020-12-21,7.98658237379119e-5,3.931142812743355e-5,-8.840979796223526e-5,1.60377582254247e-5,7.986901309764427e-5
2020-12-22,6.809303447980907e-4,3.931142812743355e-5,5.681429052737034e-4,1.60377582254247e-5,6.811622304949694e-4
2020-12-23,3.6708802288615836e-4,3.931142812743355e-5,1.4870548674607558e-4,1.60377582254247e-5,3.671554079396344e-4
2020-12-24,3.07789777192351e-4,3.931142812743355e-5,6.398621596477918e-4,1.60377582254247e-5,3.07837149325918e-4
2020-12-29,-0.0011804953301917983,3.931142812743355e-5,-0.0012933282787483355,1.60377582254247e-5,-0.0011797988196822207
2020-12-30,3.6505100857003295e-4,3.931142812743355e-5,8.374661432244511e-4,1.60377582254247e-5,3.6511764779811884e-4
2020-12-31,-0.0016382969685298622,3.931142812743355e-5,-0.0018129857019898506,1.60377582254247e-5,-0.0016369556926206785
2021-01-04,0.0017515341157041506,3.931142812743355e-5,0.001226522877120723,1.60377582254247e-5,0.0017530689475560024
2021-01-05,0.0016063704659486817,3.931142812743355e-5,0.0012168081427420875,1.60377582254247e-5,0.0016076613701165865
2021-01-06,0.0015070329130231974,3.931142812743355e-5,7.89416068826355e-4,1.60377582254247e-5,0.0015081690577878337
2021-01-07,0.0022344988152603103,3.931142812743355e-5,0.001991360619882259,1.60377582254247e-5,0.0022369971682469902
2021-01-08,-4.370132728981999e-4,3.931142812743355e-5,3.697715472337343e-5,1.60377582254247e-5,-4.3691779650656404e-4
2021-01-11,-0.0013061436369239128,3.931142812743355e-5,-0.0015218724653523951,1.60377582254247e-5,-0.0013052910025851405
2021-01-12,0.001050201867839631,3.931142812743355e-5,0.0012494168399111844,1.60377582254247e-5,0.001050753522920722
2021-01-13,-9.754888826132013e-4,3.931142812743355e-5,-0.0010960815090942052,1.60377582254247e-5,-9.750132480045304e-4
2021-01-14,5.861818053486583e-4,3.931142812743355e-5,7.891890269954539e-4,1.60377582254247e-5,5.863536434775884e-4
2021-01-15,-8.19186858855666e-4,3.931142812743355e-5,-9.378955708663507e-4,1.60377582254247e-5,-8.188514169036321e-4
2021-01-18,7.091117911245841e-4,3.931142812743355e-5,7.246767078728858e-4,1.60377582254247e-5,7.093632703294439e-4
2021-01-19,-3.3273187774815667e-5,3.931142812743355e-5,-3.1760647937734653e-4,1.60377582254247e-5,-3.327263422847615e-5
2021-01-20,7.731961697254958e-4,3.931142812743355e-5,0.001022214572134127,1.60377582254247e-5,7.734951629390086e-4
2021-01-21,-0.0015303380985128897,3.931142812743355e-5,-0.0011705022372935935,1.60377582254247e-5,-0.0015291677282618377
2021-01-22,-5.084788090069224e-4,3.931142812743355e-5,-7.119592194370764e-4,1.60377582254247e-5,-5.083495555657791e-4
2021-01-25,9.464425174688943e-4,3.931142812743355e-5,9.108315155315701e-4,1.60377582254247e-5,9.468905355183299e-4
2021-01-26,-0.0019617374323619343,3.931142812743355e-5,-2.2363389389950644e-4,1.60377582254247e-5,-0.001959814483131206
2021-01-27,-0.004266598817756897,3.931142812743355e-5,-0.0054477547510283515,1.60377582254247e-5,-0.00425750981599049
2021-01-28,0.004372290016224579,3.931142812743355e-5,0.0057736215885409075,1.60377582254247e-5,0.004381862422244698
2021-01-29,-0.005603516321941845,3.931142812743355e-5,-0.006594748237772265,1.60377582254247e-5,-0.005587845907826461
2021-02-01,0.0064273546160480855,3.931142812743355e-5,0.0055936094430714105,1.60377582254247e-5,0.0064480543842146965
2021-02-02,6.356668297767157e-4,3.931142812743355e-5,5.836502233615161e-4,1.60377582254247e-5,6.35868908752002e-4
2021-02-03,3.7378802893288165e-4,3.931142812743355e-5,-5.0398291218871854e-5,1.60377582254247e-5,3.738578963830008e-4
2021-02-04,0.0015705418334504035,3.931142812743355e-5,0.001368365320141218,1.60377582254247e-5,0.0015717757801794185
2021-02-05,7.981056877220727e-4,3.931142812743355e-5,1.3710614984360162e-4,1.60377582254247e-5,7.984242588119361e-4
2021-02-08,0.0023227525081816625,3.931142812743355e-5,0.0020525192599476533,1.60377582254247e-5,0.002325452187613264
2021-02-09,3.644587918623719e-4,3.931142812743355e-5,1.0056661831186391e-4,1.60377582254247e-5,3.6452521503704816e-4
2021-02-10,0.00053512435110409165,3.931142812743355e-5,8.024776530927648e-4,1.60377582254247e-5,5.352675556826725e-4
2021-02-11,-9.909518417027506e-4,3.931142812743355e-5,-0.0011475546902172018,1.60377582254247e-5,-9.904610110696987e-4
2021-02-12,0.0011503321002968743,3.931142812743355e-5,9.228117294846007e-4,1.60377582254247e-5,0.0011509939860392393
2021-02-16,9.382877455401658e-5,3.931142812743355e-5,3.825720224488254e-4,1.60377582254247e-5,9.383317661115775e-5
2021-02-17,-0.0015519775319801658,3.931142812743355e-5,-0.0010602794097534724,1.60377582254247e-5,-0.0015507738376330238
2021-02-18,-8.760666449355925e-4,3.931142812743355e-5,-0.001172307511905633,1.60377582254247e-5,-8.756830105903779e-4
2021-02-19,0.0016831652672577514,3.931142812743355e-5,0.0013762837565452334,1.60377582254247e-5,0.00168458258499804
2021-02-22,-5.3197538977349675e-5,3.931142812743355e-5,4.6733844151016586e-4,1.60377582254247e-5,-5.3196124013332735e-5
2021-02-23,-0.0011111640413444775,3.931142812743355e-5,-0.0018291800575393291,1.60377582254247e-5,-0.0011105469271739388
2021-02-24,0.002316975268066474,3.931142812743355e-5,0.0029613305675315845,1.60377582254247e-5,0.0023196615295293377
2021-02-25,-0.004050014247177521,3.931142812743355e-5,-0.003145766558231319,1.60377582254247e-5,-0.004041824000079575
2021-02-26,-0.0010090755925710804,3.931142812743355e-5,-0.001713515580315023,1.60377582254247e-5,-0.0010085666469978882
2021-03-01,0.00342909411773643,3.931142812743355e-5,0.002875345034370386,1.60377582254247e-5,0.0034349801870094954
2021-03-02,6.221550123967649e-4,3.931142812743355e-5,6.982989038223201e-4,1.60377582254247e-5,6.223485909697679e-4
2021-03-03,-0.0014874347115836487,3.931142812743355e-5,-5.00605177558756e-4,1.60377582254247e-5,-0.0014863290288512632
2021-03-04,-0.002137921756369802,3.931142812743355e-5,-0.002954810463040241,1.60377582254247e-5,-0.0021356380294180743
2021-03-05,0.003943734788881029,3.931142812743355e-5,0.0036923398296872245,1.60377582254247e-5,0.0039515215438574725
2021-03-08,-1.141134271259764e-4,3.931142812743355e-5,-5.659954888923117e-4,1.60377582254247e-5,-1.1410691643654047e-4
2021-03-09,0.0018554870645651426,3.931142812743355e-5,0.0016472259691890719,1.60377582254247e-5,0.0018572095458710969
2021-03-10,6.411964926406412e-4,3.931142812743355e-5,5.330753232292895e-5,1.60377582254247e-5,6.414021030549666e-4
2021-03-11,0.0017877000001184703,3.931142812743355e-5,0.001850887904084046,1.60377582254247e-5,0.0017892988883991823
2021-03-12,-4.1836902638816095e-4,3.931142812743355e-5,-8.857588032880477e-4,1.60377582254247e-5,-4.1828152227052495e-4
2021-03-15,0.0014259928629639942,3.931142812743355e-5,0.0018148604317049333,1.60377582254247e-5,0.001427010074241064
2021-03-16,-0.0014221597556196633,3.931142812743355e-5,-0.0019087135378490826,1.60377582254247e-5,-0.00142114896565948
2021-03-17,0.0017775242973031907,3.931142812743355e-5,0.0022542611576977173,1.60377582254247e-5,0.0017791050300750566
2021-03-18,-0.0023527625241391036,3.931142812743355e-5,-0.0023508533932601714,1.60377582254247e-5,-0.0023499969477316363
2021-03-19,8.842787540660698e-4,3.931142812743355e-5,8.635788120736046e-4,1.60377582254247e-5,8.846698437925404e-4
2021-03-22,-7.424380965587866e-4,3.931142812743355e-5,-2.5359926157167965e-4,1.60377582254247e-5,-7.421625575896318e-4
2021-03-23,-0.0016432380630170536,3.931142812743355e-5,-0.0014616254998904407,1.60377582254247e-5,-0.001641888686568005
2021-03-24,-6.904409928272406e-5,3.931142812743355e-5,-3.717374306931489e-5,1.60377582254247e-5,-6.904171579380503e-5
2021-03-25,3.116788042913077e-4,3.931142812743355e-5,-8.765679122103464e-5,1.60377582254247e-5,3.1172738117657417e-4
2021-03-26,0.0012089748105326933,3.931142812743355e-5,0.0013030756981384762,1.60377582254247e-5,0.0012097059151783274
2021-03-29,-7.66314595397695e-4,3.931142812743355e-5,-7.814683392955341e-4,1.60377582254247e-5,-7.66021051355259e-4
2021-03-30,4.210638682104371e-5,3.931142812743355e-5,3.3730714920922095e-4,1.60377582254247e-5,4.210727330744568e-5
2021-03-31,-7.445587887873784e-5,3.931142812743355e-5,-0.0010640817417569858,1.60377582254247e-5,-7.445310710862962e-5
2021-04-01,0.0036926655019151274,3.931142812743355e-5,0.0035425342798707455,1.60377582254247e-5,0.0036994917909840552
2021-04-05,-5.808636353068224e-4,3.931142812743355e-5,-8.327895721138731e-4,1.60377582254247e-5,-5.806949666847805e-4
2021-04-06,0.0011322453250725251,3.931142812743355e-5,0.001109679566373761,1.60377582254247e-5,0.0011328865567983293
2021-04-07,-6.316764274107839e-6,3.931142812743355e-5,-3.387026983998768e-4,1.60377582254247e-5,-6.316744323386914e-6
2021-04-08,0.0012450749394690294,3.931142812743355e-5,0.0011829177577298657,1.60377582254247e-5,0.0012458503670598198
2021-04-09,-3.617318416290223e-4,3.931142812743355e-5,-2.398195469533761e-4,1.60377582254247e-5,-3.616664245544854e-4
2021-04-12,-2.3015169501508249e-4,3.931142812743355e-5,-2.9919690765746297e-4,1.60377582254247e-5,-2.301252121454933e-4
2021-04-13,9.464049531885786e-5,3.931142812743355e-5,3.3037765092025376e-4,1.60377582254247e-5,9.464497387190463e-5
2021-04-14,-4.25113015126799e-4,3.931142812743355e-5,-8.723106376536633e-4,1.60377582254247e-5,-4.2502266739208316e-4
2021-04-15,0.0019842755631787243,3.931142812743355e-5,0.001745635980866215,1.60377582254247e-5,0.001986245540711362
2021-04-16,-1.953838643279067e-4,3.931142812743355e-5,1.1356414163228774e-4,1.60377582254247e-5,-1.953647781437473e-4
2021-04-19,-0.0017656647626685938,3.931142812743355e-5,-0.0010250547235701303,1.60377582254247e-5,-0.001764106893667905
2021-04-20,-0.0015469943879667485,3.931142812743355e-5,-0.0019773527908037948,1.60377582254247e-5,-0.0015457984089523036
2021-04-21,0.0017182858975812398,3.931142812743355e-5,0.0021008444711579305,1.60377582254247e-5,0.0017197629966991812
2021-04-22,-0.0018819978706116338,3.931142812743355e-5,-0.001994433256520666,1.60377582254247e-5,-0.0018802280230763024
2021-04-23,0.0014158208277716708,3.931142812743355e-5,0.0010955615841991462,1.60377582254247e-5,0.0014168235752609615
2021-04-26,4.541264494448712e-4,3.931142812743355e-5,6.137529707081524e-4,1.60377582254247e-5,4.5422958047192097e-4
2021-04-27,-7.177886503805164e-5,3.931142812743355e-5,-7.349629842177789e-4,1.60377582254247e-5,-7.177628899690536e-5
2021-04-28,0.002276057411520203,3.931142812743355e-5,0.002382075779998485,1.60377582254247e-5,0.0022786495964712827
2021-04-29,-0.0018919738500412864,3.931142812743355e-5,-0.0012185442082254137,1.60377582254247e-5,-0.0018901851957235927
2021-04-30,-0.0013057970405807385,3.931142812743355e-5,-0.001692013259081988,1.60377582254247e-5,-0.0013049448585911172
2021-05-03,0.0016756867967814308,3.931142812743355e-5,0.0018548322134955047,1.60377582254247e-5,0.0016770915444312973
2021-05-04,-7.853527776139062e-4,3.931142812743355e-5,-0.0012561839496882546,1.60377582254247e-5,-7.850444688368707e-4
2021-05-05,0.0017440872828674687,3.931142812743355e-5,0.0019628423669364637,1.60377582254247e-5,0.0017456090876841746
2021-05-06,-7.348967185212002e-4,3.931142812743355e-5,-0.0014221745298456947,1.60377582254247e-5,-7.346267480652369e-4
2021-05-07,0.002446796428307408,3.931142812743355e-5,0.0027129605056900193,1.60377582254247e-5,0.002449792277601004
2021-05-10,-0.0020522502628734646,3.931142812743355e-5,-0.00185051747342763,1.60377582254247e-5,-0.0020501458371516845
2021-05-11,-5.093674797454092e-4,3.931142812743355e-5,4.266875463782038e-5,1.60377582254247e-5,-5.092377741542364e-4
2021-05-12,-0.001925788628433061,3.931142812743355e-5,-0.0017723124651033678,1.60377582254247e-5,-0.0019239354872893077
2021-05-13,8.92055573956183e-4,3.931142812743355e-5,1.6728639715968242e-4,1.60377582254247e-5,8.924535738668027e-4
2021-05-14,0.0026145618746877836,3.931142812743355e-5,0.002244263713537997,1.60377582254247e-5,0.0026179828223629187
2021-05-17,5.925812181728012e-4,3.931142812743355e-5,3.480316547007326e-4,1.60377582254247e-5,5.927568291090868e-4
2021-05-18,2.3033920311701797e-4,3.931142812743355e-5,6.493862839297075e-4,1.60377582254247e-5,2.303657332280995e-4
2021-05-19,-0.0011709671532651646,3.931142812743355e-5,-0.0015735969508518797,1.60377582254247e-5,-0.0011702818387478997
2021-05-20,0.0018751074825633569,3.931142812743355e-5,0.0018632528356397932,1.60377582254247e-5,0.0018768665959358888
2021-05-21,-7.199373755936265e-4,3.931142812743355e-5,-6.515545547902933e-4,1.60377582254247e-5,-7.196782828617909e-4
2021-05-25,6.525245378639572e-4,3.931142812743355e-5,2.344243428513838e-5,1.60377582254247e-5,6.527374783140694e-4
2021-05-26,0.002021436836692595,3.931142812743355e-5,0.001993008680772213,1.60377582254247e-5,0.0020234813174990762
2021-05-27,-2.196752552823223e-4,3.931142812743355e-5,-6.468198964858828e-4,1.60377582254247e-5,-2.196511284401348e-4
2021-05-28,0.0010000205064074376,3.931142812743355e-5,0.0015984132489173105,1.60377582254247e-5,0.001000520693632545
2021-05-31,-0.001744690629148588,3.931142812743355e-5,-0.002495332642265149,1.60377582254247e-5,-0.0017431695411908033
2021-06-01,0.0034397019167297415,3.931142812743355e-5,0.003311573931764839,1.60377582254247e-5,0.0034456244800382674
2021-06-02,-0.0010258564043989665,3.931142812743355e-5,-8.17362439826999e-4,1.60377582254247e-5,-0.0010253303936036406
2021-06-03,-6.794316165200883e-5,3.931142812743355e-5,-3.610407254010899e-4,1.60377582254247e-5,-6.794085356764956e-5
2021-06-04,0.0010687789805435743,3.931142812743355e-5,0.0010661693442294497,1.60377582254247e-5,0.0010693503283283334
2021-06-07,-2.281345672871544e-4,3.931142812743355e-5,-3.861054454432828e-4,1.60377582254247e-5,-2.2810854657551172e-4
2021-06-08,4.288616233506059e-4,3.931142812743355e-5,6.454810106964536e-4,1.60377582254247e-5,4.289535976442771e-4
2021-06-09,-8.79235060096427e-4,3.931142812743355e-5,-9.280461698444048e-4,1.60377582254247e-5,-8.788486462087963e-4
2021-06-10,8.106737362070214e-4,3.931142812743355e-5,4.986254378214803e-4,1.60377582254247e-5,8.110024209730948e-4
2021-06-11,8.288319380143501e-4,3.931142812743355e-5,8.084516774934463e-4,1.60377582254247e-5,8.291755141207613e-4
2021-06-14,-4.496230787819078e-6,3.931142812743355e-5,-2.3422322361940387e-4,1.60377582254247e-5,-4.496220679772733e-6
2021-06-15,8.720693681724367e-4,3.931142812743355e-5,8.17616357437662e-4,1.60377582254247e-5,8.72449731223579e-4
2021-06-16,-2.4907841079234335e-4,3.931142812743355e-5,-1.2919719941642364e-4,1.60377582254247e-5,-2.49047393340307e-4
2021-06-17,-9.595553989106605e-4,3.931142812743355e-5,-3.3365682237836017e-4,1.60377582254247e-5,-9.590951728447594e-4
2021-06-18,-0.001448738851824348,3.931142812743355e-5,-0.0018681210825040298,1.60377582254247e-5,-0.0014476899362899642
2021-06-21,0.0022738158953228543,3.931142812743355e-5,0.002025511119479099,1.60377582254247e-5,0.002276402975161851
2021-06-22,-1.1565263634903667e-4,3.931142812743355e-5,4.07834057619005e-5,1.60377582254247e-5,-1.1564594884072577e-4
2021-06-23,-3.971555514455506e-4,3.931142812743355e-5,-5.128519861044757e-4,1.60377582254247e-5,-3.970766956191696e-4
2021-06-24,7.117962557909123e-4,3.931142812743355e-5,5.578551334716724e-4,1.60377582254247e-5,7.120496428623113e-4
2021-06-25,-2.0803321872666497e-5,3.931142812743355e-5,2.834584445074767e-4,1.60377582254247e-5,-2.0803105485023288e-5
2021-06-28,-0.0010001390548982413,3.931142812743355e-5,-0.0010729927101338103,1.60377582254247e-5,-9.99639082528203e-4
2021-06-29,5.86187131548331e-4,3.931142812743355e-5,6.287467972012632e-4,1.60377582254247e-5,5.863589728003493e-4
2021-06-30,-2.2901435851734522e-4,3.931142812743355e-5,-3.680138150639673e-4,1.60377582254247e-5,-2.289881367308899e-4
2021-07-02,7.802243425607872e-4,3.931142812743355e-5,5.784230565682562e-4,1.60377582254247e-5,7.805287967488361e-4
2021-07-05,4.3387246302006806e-4,3.931142812743355e-5,4.2813632356133964e-4,1.60377582254247e-5,4.3396659929095804e-4
2021-07-06,9.568654049993796e-5,3.931142812743355e-5,-1.4012902539375433e-4,1.60377582254247e-5,9.569111860296964e-5
2021-07-07,-1.3760650906397416e-4,3.931142812743355e-5,8.021812722849428e-4,1.60377582254247e-5,-1.3759704172255915e-4
2021-07-08,-0.0026778950504735047,3.931142812743355e-5,-0.0032870690420893664,1.60377582254247e-5,-0.0026743126879665846
2021-07-09,0.003086405776208203,3.931142812743355e-5,0.0031543236593620035,1.60377582254247e-5,0.003091173630431543
2021-07-12,-0.0011628214702296138,3.931142812743355e-5,-0.0013829904177360347,1.60377582254247e-5,-0.0011621456553199128
2021-07-13,7.709775719946993e-4,3.931142812743355e-5,0.0012121681146336897,1.60377582254247e-5,7.712748515966705e-4
2021-07-14,-0.0016771903562344706,3.931142812743355e-5,-0.0018522458191738936,1.60377582254247e-5,-0.0016757846584730673
2021-07-15,9.046683693043526e-4,3.931142812743355e-5,0.001242213309674954,1.60377582254247e-5,9.050777051620162e-4
2021-07-16,-0.002612510079207945,3.931142812743355e-5,-0.0015335697977345462,1.60377582254247e-5,-0.0026091004446321397
2021-07-19,-0.002381054144739558,3.931142812743355e-5,-0.0028657726876327684,1.60377582254247e-5,-0.002378221683846382
2021-07-20,0.0032747306650339316,3.931142812743355e-5,0.002602467421655286,1.60377582254247e-5,0.003280098453252389
2021-07-21,0.001075219438586813,3.931142812743355e-5,0.0011763458233426483,1.60377582254247e-5,0.0010757976942392666
2021-07-22,-4.5246434768850995e-4,3.931142812743355e-5,-7.569415118084761e-4,1.60377582254247e-5,-4.523620011321894e-4
2021-07-23,0.0012056131853089012,3.931142812743355e-5,0.001248834138683995,1.60377582254247e-5,0.0012063402290336533
2021-07-26,-6.165350335859592e-4,3.931142812743355e-5,-5.9950748624083e-4,1.60377582254247e-5,-6.163450149152538e-4
2021-07-27,2.7309422159892523e-4,3.931142812743355e-5,1.675963167241339e-4,1.60377582254247e-5,2.7313151522068146e-4
2021-07-28,5.972496350720958e-4,3.931142812743355e-5,2.7368545548600077e-4,1.60377582254247e-5,5.974280241478613e-4
2021-07-29,7.912825767848243e-4,3.931142812743355e-5,9.283064078545117e-4,1.60377582254247e-5,7.915957234334581e-4
2021-07-30,-5.052595678659114e-4,3.931142812743355e-5,-7.79406385404703e-4,1.60377582254247e-5,-5.051319457454184e-4
2021-08-03,0.001060257988409943,3.931142812743355e-5,0.0011606362484944213,1.60377582254247e-5,0.0010608202606112727
2021-08-04,-7.235900239127455e-4,3.931142812743355e-5,-7.487495903143979e-4,1.60377582254247e-5,-7.233282957831433e-4
2021-08-05,7.413965630990853e-4,3.931142812743355e-5,3.570410673762387e-4,1.60377582254247e-5,7.41671465464e-4
2021-08-06,9.59853955847722e-4,3.931142812743355e-5,0.0010909029007812009,1.60377582254247e-5,9.603147630801168e-4
2021-08-09,-7.140751559780385e-4,3.931142812743355e-5,-8.20544332488058e-4,1.60377582254247e-5,-7.138202649878966e-4
2021-08-10,8.816270468117958e-4,3.931142812743355e-5,6.423197858169897e-4,1.60377582254247e-5,8.820157941715756e-4
2021-08-11,4.304556427596631e-4,3.931142812743355e-5,5.238394694394182e-4,1.60377582254247e-5,4.3054830208455463e-4
2021-08-12,-5.097666379733984e-4,3.931142812743355e-5,-4.90923099872014e-4,1.60377582254247e-5,-5.096367290361448e-4
2021-08-13,1.1441193092469445e-4,3.931142812743355e-5,1.216492750098671e-4,1.60377582254247e-5,1.1441847621918022e-4
2021-08-16,-4.366163649738215e-4,3.931142812743355e-5,-6.80303909449229e-5,1.60377582254247e-5,-4.365210619194926e-4
2021-08-17,-0.0012785839930031157,3.931142812743355e-5,-0.0011476397504175126,1.60377582254247e-5,-0.001277766952744841
2021-08-18,-3.626967275261991e-4,3.931142812743355e-5,7.895087303006138e-6,1.60377582254247e-5,-3.626309610194056e-4
2021-08-19,-9.203980347851537e-4,3.931142812743355e-5,-0.0011821093355803367,1.60377582254247e-5,-9.199745984338481e-4
2021-08-20,0.0017155178951963961,3.931142812743355e-5,0.0012700398856295722,1.60377582254247e-5,0.001716990237843774
2021-08-23,0.0011361604788490236,3.931142812743355e-5,9.476425133720944e-4,1.60377582254247e-5,0.0011368061536727314
2021-08-24,5.01295225557687e-4,3.931142812743355e-5,2.492843188965553e-4,1.60377582254247e-5,5.014208950075982e-4
2021-08-25,3.1772335726047804e-4,3.931142812743355e-5,7.096572824852326e-4,1.60377582254247e-5,3.177738366724192e-4
2021-08-26,-0.0010558456726708952,3.931142812743355e-5,-0.001509621519963739,1.60377582254247e-5,-0.0010552884637548
2021-08-27,0.0019277215199444981,3.931142812743355e-5,0.0020023283168366466,1.60377582254247e-5,0.001929580769586936
2021-08-30,-0.0011174637192448286,3.931142812743355e-5,-9.781151585044087e-4,1.60377582254247e-5,-0.0011168395891654193
2021-08-31,1.742040483918509e-4,3.931142812743355e-5,-8.155906931401317e-5,1.60377582254247e-5,1.742192227982553e-4
2021-09-01,0.0011863241766069163,3.931142812743355e-5,8.439856864981283e-4,1.60377582254247e-5,0.0011870281374806169
2021-09-02,8.812346856789078e-4,3.931142812743355e-5,7.770727975708175e-4,1.60377582254247e-5,8.816230870469788e-4
2021-09-03,5.3887737656404676e-5,3.931142812743355e-5,4.397014524974848e-5,1.60377582254247e-5,5.388918962667688e-5
2021-09-07,-1.8507236628183564e-4,3.931142812743355e-5,1.5290938203864022e-5,1.60377582254247e-5,-1.8505524144796226e-4
2021-09-08,-6.931558473780593e-4,3.931142812743355e-5,-6.431939973596791e-4,1.60377582254247e-5,-6.929156703602279e-4
2021-09-09,-2.2566410926499396e-4,3.931142812743355e-5,7.896342142830944e-5,1.60377582254247e-5,-2.2563864903513142e-4
2021-09-10,-7.710816477793146e-4,3.931142812743355e-5,-9.985074947981222e-4,1.60377582254247e-5,-7.70784440720762e-4
2021-09-13,6.023994254466208e-4,3.931142812743355e-5,0.0010930267514113019,1.60377582254247e-5,6.025809044196695e-4
2021-09-14,-0.0014807543357770112,3.931142812743355e-5,-0.0019654749865080866,1.60377582254247e-5,-0.0014796585600005407
