date,filtered_mean,filtered_variance,simple_return
2020-09-15,0.0010264139886375558,7.036421238484166e-10,0.0010269409317473777
2020-09-16,-9.664411865369278e-5,9.148850233460862e-10,-9.663944876125985e-5
2020-09-17,-2.69041051784638e-4,8.27899878992628e-10,-2.690048634863551e-4
2020-09-18,-3.165877698785061e-4,4.811218925616971e-10,-3.16537661258498e-4
2020-09-21,-6.38697420455535e-4,8.677336693894814e-10,-6.384934966755518e-4
2020-09-22,5.985640855489431e-4,6.371757768368488e-10,5.987432607788001e-4
2020-09-23,-1.1917755480481747e-4,7.44921768422313e-10,-1.1917045344211896e-4
2020-09-24,7.252815994525116e-4,7.020308626183755e-10,7.255446797502785e-4
2020-09-25,0.0011873802841508145,7.134578930674712e-10,0.0011880854992123435
2020-09-28,0.001400349507541925,8.846534647638221e-10,0.0014013304547497718
2020-09-29,4.388714589189393e-4,5.486937616188565e-10,4.389677770875178e-4
2020-09-30,-2.507443087836674e-4,6.14367836728677e-10,-2.507128750568466e-4
2020-10-01,5.003910541688004e-4,5.538271935916724e-10,5.005162706572808e-4
2020-10-02,4.504154745348308e-4,4.817860322538259e-10,4.5051692681608024e-4
2020-10-05,0.0010332412620030554,1.2371183356827055e-9,0.001033775239649204
2020-10-06,-1.0305404746518683e-4,8.990445186324978e-10,-1.0304873757926991e-4
2020-10-07,8.264538923273237e-4,8.004806097474806e-10,8.26795499446531e-4
2020-10-08,0.0011370491293122822,7.887436798484589e-10,0.0011376958147546468
2020-10-09,7.938852476238534e-4,6.584201540101453e-10,7.942004579251094e-4
2020-10-13,8.477395014297277e-5,8.942119095662572e-10,8.47775435557363e-5
2020-10-14,-2.2605926508466215e-4,7.420006892488354e-10,-2.260337156142489e-4
2020-10-15,3.936798534739862e-4,7.136896447416919e-10,3.9375735555746694e-4
2020-10-16,-1.384658241985196e-4,4.76216793824505e-10,-1.3845623824870756e-4
2020-10-19,-6.009004116561908e-4,5.817819929256792e-10,-6.007199071607072e-4
2020-10-20,-9.884886876615934e-5,4.6356534739668927e-10,-9.88439833776722e-5
2020-10-21,-2.2258871746910823e-4,6.451452759869191e-10,-2.225639464384921e-4
2020-10-22,4.2078969557444643e-4,7.391699229385119e-10,4.2087823997749574e-4
2020-10-23,4.906383477030939e-4,5.7449639782024e-10,4.907587303846217e-4
2020-10-26,-2.70917121598195e-4,7.641012388948764e-10,-2.708804268686249e-4
2020-10-27,-4.0398235137254206e-4,7.375346947373521e-10,-4.039007614897727e-4
2020-10-28,-4.4455065165247237e-4,5.633752468040668e-10,-4.4445185365227236e-4
2020-10-29,5.485015362786494e-4,6.815312012749723e-10,5.486519907531573e-4
2020-10-30,-2.1586113611135583e-4,5.440912373272241e-10,-2.1583783977263682e-4
2020-11-02,7.3741891724288e-4,9.59280608545982e-10,7.376908774181512e-4
2020-11-03,0.0011329281038860418,1.387710609970886e-9,0.001133570109356219
2020-11-04,0.0010355510222685627,7.480248603574851e-10,0.001036087390357876
2020-11-05,0.0011964427896598612,1.0036847472120393e-9,0.0011971588128660837
2020-11-06,4.7402126839144555e-4,7.246854622208099e-10,4.7413363422688093e-4
2020-11-09,0.00106439548954679,8.268530230667101e-10,0.0010649621594616132
2020-11-10,0.001319463005656466,9.485647443192928e-10,0.0013203338799547826
2020-11-11,0.0014387314528594491,7.745733109411304e-10,0.0014397669234846866
2020-11-12,9.350239589290293e-5,8.420510243590429e-10,9.350676737818198e-5
2020-11-13,7.823692380063455e-4,8.934951319282273e-10,7.826753686490662e-4
2020-11-16,0.0011952844098934252,7.976194020435444e-10,0.001195999047006957
2020-11-17,0.0010244311649523655,5.185732740059529e-10,0.0010249560737871644
2020-11-18,1.4296306971907203e-4,6.399210111590417e-10,1.4297328942580734e-4
2020-11-19,3.4944505363573115e-4,6.578713970929533e-10,3.495061166709501e-4
2020-11-20,9.282468550371385e-4,7.479096270984652e-10,9.28677809482803e-4
2020-11-23,0.001011215531900954,6.567031113187202e-10,0.0010117269827081277
2020-11-24,0.001302182549209551,9.396449814148225e-10,0.001303030757039192
2020-11-25,9.311606718039053e-4,7.601551701553458e-10,9.315943364955892e-4
2020-11-26,7.721024462130703e-4,5.693521558599536e-10,7.724005940354939e-4
2020-11-27,7.593240184673655e-4,5.459428184002348e-10,7.59612377931429e-4
2020-11-30,-1.8363113039729644e-4,7.213527979471261e-10,-1.836142712332567e-4
2020-12-01,7.00337083295182e-4,6.537617048920347e-10,7.005823765695585e-4
2020-12-02,8.379268719126298e-4,6.899451322568653e-10,8.382780307090165e-4
2020-12-03,7.497679548369127e-4,5.607749448066005e-10,7.500491010903332e-4
2020-12-04,0.0011200530263000847,4.675926244321193e-10,0.0011206805199444059
2020-12-07,0.001001090645037772,4.2050818959408477e-10,0.0010015919035319953
2020-12-08,9.202788622686247e-4,4.703839895093183e-10,9.207024487900561e-4
2020-12-09,1.6356616458696295e-5,6.855240344645521e-10,1.6356750228929684e-5
2020-12-10,3.8572217567975277e-4,6.550008587070922e-10,3.857965760438731e-4
2020-12-11,-1.734024801189262e-5,7.356637154342077e-10,-1.7340097670626164e-5
2020-12-14,-5.517500426772097e-4,9.600670993232681e-10,-5.515978566132951e-4
2020-12-15,5.771052280656189e-4,7.785458414677568e-10,5.772717853265164e-4
2020-12-16,7.882289895282449e-4,4.714174622723531e-10,7.88539723636017e-4
2020-12-17,9.95038695347469e-4,6.999669192642701e-10,9.955339105891525e-4
2020-12-18,-6.847416729942936e-5,1.227657323318554e-9,-6.84718229971848e-5
2020-12-21,-1.2089166015538362e-4,6.635532510201437e-10,-1.2088435305313006e-4
2020-12-22,4.4664664345679965e-4,4.838089182672478e-10,4.46746404920928e-4
2020-12-23,6.084395406549486e-4,4.978654338488333e-10,6.086246775385273e-4
2020-12-24,5.921108053162152e-4,4.745496284195175e-10,5.922861375227129e-4
2020-12-29,-1.1940524440983731e-4,5.2775898462874e-10,-1.1939811588734806e-4
2020-12-30,1.0840024643637497e-4,5.959436771234913e-10,1.0840612195539556e-4
2020-12-31,-4.2163083086624233e-4,5.898286883577466e-10,-4.215419570785528e-4
2021-01-04,5.456173437825048e-4,5.165421101610544e-10,5.457662200005764e-4
2021-01-05,0.0010926509375047658,6.842884413817524e-10,0.001093248098016586
2021-01-06,0.0013232203205479271,7.552567631110572e-10,0.001324096162824473
2021-01-07,0.001453194343589793,8.44798320173595e-10,0.0014542507421453355
2021-01-08,8.037224497183525e-4,4.830586351403432e-10,8.040455211539843e-4
2021-01-11,-1.1545050360127766e-4,7.792536231037783e-10,-1.1544383944839254e-4
2021-01-12,4.447883997797798e-4,8.628797381776356e-10,4.448873328075642e-4
2021-01-13,-2.5135339025299664e-5,5.555697208170255e-10,-2.513502313528093e-5
2021-01-14,2.9280965046782207e-4,4.3346981179191214e-10,2.9285252339805723e-4
2021-01-15,-7.512218851563008e-5,5.855789882167559e-10,-7.51193669147332e-5
2021-01-18,3.581363054339929e-4,5.036679096215018e-10,3.5820044389711647e-4
2021-01-19,3.697978435096906e-4,3.9528362140584205e-10,3.698662271613973e-4
2021-01-20,6.700398049057821e-4,5.053692979461495e-10,6.702643317204604e-4
2021-01-21,-1.4517899059649696e-4,6.59437461122293e-10,-1.4516845263679024e-4
2021-01-22,-3.6377147327356035e-4,5.626088280974902e-10,-0.00036370531645335547
2021-01-25,4.003880316639121e-4,6.04938608437532e-10,4.0046819765060526e-4
2021-01-26,-3.312521791165459e-4,8.114059931486912e-10,-3.311973211709285e-4
2021-01-27,-5.237960648910213e-4,9.49414880947877e-10,-5.236589076806908e-4
2021-01-28,6.185401318472648e-4,1.1445078682923463e-9,6.187314672421174e-4
2021-01-29,-1.4594608137361974e-4,1.1505532857268016e-9,-1.4593543176233403e-4
2021-02-01,6.447666431374022e-4,1.0348785654953426e-9,6.449745498309234e-4
2021-02-02,0.0011640293657854562,9.603976285639232e-10,0.0011647071109139873
2021-02-03,8.822974368025168e-4,6.240328744021782e-10,8.82686775681929e-4
2021-02-04,0.0011744102925708827,6.887632740395211e-10,0.0011751001823834262
2021-02-05,0.0011813055535274733,8.131260269928812e-10,0.001182003569762724
2021-02-08,0.001380257189192847,1.1904546301194584e-9,0.0013812101825552148
2021-02-09,0.0011821046564796922,6.646250227384529e-10,0.001182803617576944
2021-02-10,9.302218746494861e-4,5.007424927676182e-10,9.306546652041447e-4
2021-02-11,1.0410501508022245e-4,6.878495820608429e-10,1.0411043419544797e-4
2021-02-12,6.129017131914402e-4,5.800727058009913e-10,6.130895758249544e-4
2021-02-16,5.930656143058507e-4,4.759594697749037e-10,5.932415124885182e-4
2021-02-17,-2.338914993814939e-4,6.179877362772468e-10,-2.338641488971449e-4
2021-02-18,-5.275460631898326e-4,6.069841194300312e-10,-5.27406935232011e-4
2021-02-19,5.402251304824572e-4,7.155212320862156e-10,5.403710783586924e-4
2021-02-22,5.739746477072154e-4,4.706954389151609e-10,5.741394026754776e-4
2021-02-23,-1.304878369149972e-4,4.90616181094553e-10,-1.3047932374754545e-4
2021-02-24,7.870624476310392e-4,9.089197499279143e-10,7.873722625550972e-4
2021-02-25,-1.5030138687264886e-4,1.189135762277263e-9,-1.5029009218503475e-4
2021-02-26,-6.285974709394943e-4,8.003392810743101e-10,-6.283999449395727e-4
2021-03-01,5.608383985336865e-4,1.073365728380393e-9,5.609956977934427e-4
2021-03-02,0.0010342609998586776,1.2027578180187416e-9,0.001034796032205021
2021-03-03,1.6532585440784593e-6,7.197714248175607e-10,1.653259910749938e-6
2021-03-04,-5.523953556422009e-4,9.37339166839643e-10,-5.522428134169255e-4
2021-03-05,5.893867245003791e-4,1.0262854444227907e-9,5.895604469841054e-4
2021-03-08,8.631173725302248e-4,6.679904559314228e-10,8.634899655191042e-4
2021-03-09,0.0012024570325266481,6.929482065918872e-10,0.001203180273843918
2021-03-10,0.0011717672029478913,5.116940436555128e-10,0.0011724539903623654
2021-03-11,0.0013498018693392437,8.578418875418476e-10,0.0013507132619028361
2021-03-12,6.988385327404713e-4,6.349926934050883e-10,6.990827772803687e-4
2021-03-15,0.00100479547896624,9.779935674146268e-10,0.0010053004550618638
2021-03-16,6.979698783473443e-5,6.630123816376028e-10,6.979942370111125e-5
2021-03-17,7.734720417342242e-4,5.306082210534072e-10,7.737712483715242e-4
2021-03-18,-1.7969979814184321e-4,9.256440960281314e-10,-1.796836531001711e-4
2021-03-19,1.8799974162596442e-4,6.064763425399446e-10,1.880174146848823e-4
2021-03-22,-4.234290774259117e-5,5.413735939359882e-10,-4.234201129427184e-5
2021-03-23,-5.323104231853889e-4,9.955001944268832e-10,-5.321687711274947e-4
2021-03-24,-3.4565424830595146e-4,4.57574943244616e-10,-3.455945167586405e-4
2021-03-25,1.6396880403189918e-4,5.203906557450967e-10,1.6398224765090674e-4
2021-03-26,7.907328538753545e-4,9.82806330185842e-10,7.910455655169013e-4
2021-03-29,2.1824767470058644e-4,7.384991589043154e-10,2.1827149245701172e-4
2021-03-30,1.360099001310599e-4,5.211500820972131e-10,1.3601914989691544e-4
2021-03-31,1.6307670592224883e-4,3.264810955814749e-10,1.6309000365111181e-4
2021-04-01,8.680397244240725e-4,6.492180851382431e-10,8.684165799395238e-4
2021-04-05,7.219795383856804e-4,5.117654354826965e-10,7.22240228346438e-4
2021-04-06,8.997139593184494e-4,6.84170751240859e-10,9.001188233341839e-4
2021-04-07,6.539882382037206e-4,4.619084157939153e-10,6.542021351376714e-4
2021-04-08,9.662432157813306e-4,6.925690207218683e-10,9.667101791452914e-4
2021-04-09,5.087816469078383e-4,4.700998652363105e-10,5.089110982432477e-4
2021-04-12,1.6196700488203166e-4,5.037080851147131e-10,1.61980122245442e-4
2021-04-13,2.1655045274906765e-4,6.463574652778834e-10,2.1657390149099065e-4
2021-04-14,9.952501539305342e-6,5.940475424687021e-10,9.952551065506299e-6
2021-04-15,8.304988996934105e-4,7.104827993490264e-10,8.30843859394248e-4
2021-04-16,6.510520828812497e-4,4.776199903438704e-10,6.51264063289414e-4
2021-04-19,-2.3007787949166306e-4,5.91994936011271e-10,-2.300514136061027e-4
2021-04-20,-6.456128519861301e-4,6.921454808099183e-10,-6.45404488851864e-4
2021-04-21,4.615371731481506e-4,6.961325667005369e-10,4.6164369781709347e-4
2021-04-22,-2.565267293985619e-4,5.27690226729647e-10,-2.5649382923043085e-4
2021-04-23,4.8129915571247e-4,4.573329842217764e-10,4.8141499873533e-4
2021-04-26,7.527268051952282e-4,5.099516223433706e-10,7.53010175112534e-4
2021-04-27,4.551222317196533e-4,5.646671812756106e-10,4.552258155563482e-4
2021-04-28,0.0010533449327703097,7.807471828484076e-10,0.0010538998953826262
2021-04-29,1.466714783836129e-5,7.704877047069957e-10,1.4667255401557e-5
2021-04-30,-5.122435405071266e-4,8.428106854907375e-10,-5.121123661834259e-4
2021-05-03,5.234197707376712e-4,5.660555981648941e-10,5.235567787691409e-4
2021-05-04,1.7841074770952195e-4,3.5359437514888767e-10,1.7842666385359252e-4
2021-05-05,8.481156108935189e-4,5.375986972372198e-10,8.484753626347707e-4
2021-05-06,3.379810310338196e-4,4.699721585237177e-10,0.00033803815305777363
2021-05-07,0.001012777670281783,1.2322826911766392e-9,0.0010132907027677884
2021-05-10,-2.5495123339616243e-5,9.033997449531274e-10,-2.5494798341685332e-5
2021-05-11,-3.775136100511733e-4,6.364510535880993e-10,-3.7744236075443194e-4
2021-05-12,-7.000993472126505e-4,9.530890223299976e-10,-6.99854334845651e-4
2021-05-13,5.903314550316402e-5,5.858376707957113e-10,5.903488799363643e-5
2021-05-14,8.726970232005363e-4,1.0324425783382358e-9,8.730779340462291e-4
2021-05-17,0.0010982964183943048,7.519285032175901e-10,0.001098899766770467
2021-05-18,7.772919061426793e-4,6.261514246977228e-10,7.77594075782595e-4
2021-05-19,-4.385491720576703e-5,9.897394268679638e-10,-4.385395559292071e-5
2021-05-20,7.672414562700691e-4,7.673316643566735e-10,7.675358612846406e-4
2021-05-21,3.305443437555326e-4,4.3457761078026496e-10,3.305989795567843e-4
2021-05-25,5.020497065268603e-4,5.946057131740272e-10,5.02175754574008e-4
2021-05-26,0.001080416163241428,7.83867968918959e-10,0.0010810000230359051
2021-05-27,7.461568571875871e-4,4.1473780935517753e-10,7.464353014654534e-4
2021-05-28,8.921651514500598e-4,2.8873196054380605e-10,8.925632491596502e-4
2021-05-31,-8.501083238867914e-5,6.644760896366048e-10,-8.500721907023223e-5
2021-06-01,8.144702351276899e-4,5.079491715885416e-10,8.148020060760874e-4
2021-06-02,4.261279473323226e-4,6.689062399517763e-10,4.262187527439565e-4
2021-06-03,1.1903596718779055e-4,8.854869549133631e-10,1.1904305224974543e-4
2021-06-04,6.879367151621716e-4,7.076108052245775e-10,6.881733978953974e-4
2021-06-07,4.417632042535636e-4,7.767000824132332e-10,4.418607959881804e-4
2021-06-08,5.056756294770776e-4,4.630074780856192e-10,5.05803504951885e-4
2021-06-09,-3.367613136465977e-5,3.6717786303640094e-10,-3.3675564330093444e-5
2021-06-10,4.229053184169197e-4,6.260554461158213e-10,4.229947554783564e-4
2021-06-11,8.061515526357946e-4,6.949484676312469e-10,8.064765801332197e-4
2021-06-14,5.680713785273844e-4,5.551965665780079e-10,5.682327616305383e-4
2021-06-15,7.860816480949511e-4,4.257293226332919e-10,7.863906912461971e-4
2021-06-16,4.3726940821794144e-4,4.958660273389046e-10,4.373650244218208e-4
2021-06-17,-1.49633602204644e-4,7.567749923135616e-10,-1.4962240765559187e-4
2021-06-18,-5.688913854469554e-4,7.804424547807705e-10,-5.687295974241557e-4
2021-06-21,5.884325843005902e-4,9.494604393356797e-10,5.886057447164195e-4
2021-06-22,6.459254447269164e-4,6.718777276336565e-10,6.461340994896592e-4
2021-06-23,1.6346735295855804e-4,5.2218304023194e-10,1.634807144743622e-4
2021-06-24,5.190558973311142e-4,5.155885221277263e-10,5.191906301535987e-4
2021-06-25,4.337975440283587e-4,3.960585104292741e-10,4.3389164778973033e-4
2021-06-28,-1.5052383709479242e-4,5.1828010718266e-10,-1.5051250895037338e-4
2021-06-29,2.4355230643157582e-4,5.134687029510993e-10,2.4358196770246643e-4
2021-06-30,2.0401938186564444e-4,5.059005930482679e-10,2.040401952352333e-4
2021-07-02,5.824499283553337e-4,6.301806936019256e-10,5.826195852520755e-4
2021-07-05,6.994269351561784e-4,4.5844810700955143e-10,6.99671591211315e-4
2021-07-06,5.241822273341327e-4,5.182809114536216e-10,5.243196348456713e-4
2021-07-07,2.7794278446097734e-4,4.832288567297437e-10,2.779814141355974e-4
2021-07-08,-4.0889476104573417e-4,8.377569664899417e-10,-4.0881117497593156e-4
2021-07-09,6.884094581066563e-4,8.020753532195798e-10,6.886464662807512e-4
2021-07-12,2.5280071022378134e-4,4.0375959994924036e-10,2.5283266701614515e-4
2021-07-13,4.74037932363882e-4,5.086997527510979e-10,4.741503061003183e-4
2021-07-14,-2.583549470302575e-4,6.756391551471052e-10,-2.5832157626481944e-4
2021-07-15,2.7262383555204774e-4,5.228267539697643e-10,2.7266100080725053e-4
2021-07-16,-4.215447692654976e-4,7.513503845266656e-10,-4.2145593175269003e-4
2021-07-19,-7.102612740093281e-4,1.1348550960607354e-9,-7.100090981777551e-4
2021-07-20,5.625144709129894e-4,1.0286445417406736e-9,5.626727118475117e-4
2021-07-21,0.0011022037789853788,8.438867875400477e-10,0.0011028114288014201
2021-07-22,4.77885817770963e-4,4.465817051923469e-10,4.780000233901571e-4
2021-07-23,8.441390993644255e-4,3.820805036352656e-10,8.444954850466146e-4
2021-07-26,3.131302143959922e-4,6.19445838886407e-10,3.1317924477902714e-4
2021-07-27,3.118832890218893e-4,6.990297165432427e-10,3.1193192967138295e-4
2021-07-28,6.032014876636925e-4,5.068925117873135e-10,6.03383450265893e-4
2021-07-29,8.447402020375609e-4,4.811820601048149e-10,8.45097095529157e-4
2021-07-30,3.1593247224926036e-4,4.823196360060758e-10,3.1598238416896685e-4
2021-08-03,7.165706697578472e-4,3.726179810800525e-10,7.168274678546194e-4
2021-08-04,1.9637885279822725e-4,3.5025194187515234e-10,1.9639813638749892e-4
2021-08-05,4.968313792664199e-4,5.321355929101875e-10,4.969548204183383e-4
2021-08-06,8.825776709520484e-4,5.905400843327024e-10,8.829672572296943e-4
2021-08-09,2.531996891818737e-4,4.1790358301814946e-10,2.53231746928817e-4
2021-08-10,5.865075524602032e-4,6.619504635983412e-10,5.866795816451553e-4
2021-08-11,7.180025994556784e-4,7.212466910500222e-10,7.182604250248747e-4
2021-08-12,2.1863701353446463e-4,5.403159806473738e-10,2.186609163483677e-4
2021-08-13,2.1402123035318938e-4,4.4717849790135266e-10,2.140441345306332e-4
2021-08-16,1.1059673806531624e-5,6.12228223528734e-10,1.1059734964957713e-5
2021-08-17,-4.4301606697065023e-4,6.368833382740302e-10,-4.429179498425251e-4
2021-08-18,-4.02513735957002e-4,6.887960306316488e-10,-4.0243273817108793e-4
2021-08-19,-5.007737496918341e-4,5.995921462040604e-10,-5.006483834452125e-4
2021-08-20,5.537485732423815e-4,9.120310958124418e-10,5.539019202875917e-4
2021-08-23,0.0010352531359318529,8.038368084377683e-10,0.0010357891954293486
2021-08-24,9.632136520960403e-4,4.982293815403403e-10,9.636776913435341e-4
2021-08-25,7.496744519672464e-4,5.01428470834962e-10,7.499555280934267e-4
2021-08-26,-1.335393768975182e-5,6.772154631293794e-10,-1.3353848526298506e-5
2021-08-27,7.895290905501959e-4,6.985214058592381e-10,7.898408506850085e-4
2021-08-30,1.5208655250145665e-4,6.09964207971103e-10,1.5209811824745678e-4
2021-08-31,1.2484749285182568e-4,5.780019537465152e-10,1.248552866244257e-4
2021-09-01,7.502668526686829e-4,7.176210990914492e-10,7.505483732446194e-4
2021-09-02,9.979514476982656e-4,9.482762513930156e-10,9.984495669299598e-4
2021-09-03,6.835434738898455e-4,5.322449760966789e-10,6.837771429681894e-4
2021-09-07,3.098100713665171e-4,4.956139719292677e-10,3.098580674631979e-4
2021-09-08,-1.0661924491295197e-4,5.837530566835484e-10,-1.0661356128327526e-4
2021-09-09,-1.2512986564169052e-4,6.174883367459781e-10,-1.251220372265882e-4
2021-09-10,-3.160698193413143e-4,4.997574364759432e-10,-3.160198745381093e-4
2021-09-13,2.208605998546605e-4,3.640330599757699e-10,2.2088499135253237e-4
2021-09-14,-3.304781961424863e-4,5.099904048146084e-10,-3.3042359423851586e-4
2021-09-15,6.668622282070807e-4,9.285710967876666e-10,6.670846302572198e-4
2021-09-16,-8.457923046134699e-5,7.176492192189895e-10,-8.457565373909404e-5
2021-09-17,-4.6260076182018134e-4,1.0252039318876508e-9,-4.624937785852046e-4
2021-09-20,-6.541197420204413e-4,1.0341232561316752e-9,-6.539058523410413e-4
2021-09-21,3.8903857257374056e-4,9.095093185644744e-10,3.891142578937856e-4
2021-09-22,9.966822795932167e-4,9.187201803466927e-10,0.00099717913243080325
2021-09-23,8.893229712201123e-4,6.263870639694384e-10,8.897185361467219e-4
2021-09-24,1.4199823824020448e-4,4.315538381701392e-10,1.4200832046729062e-4
2021-09-27,5.607136566521228e-4,4.870407252535789e-10,5.608708859399236e-4
2021-09-28,-2.4345174353202392e-4,1.308309911525581e-9,-2.4342211156103133e-4
2021-09-29,-5.972268557774969e-5,5.604963723489175e-10,-5.972090221362247e-5
2021-09-30,-3.697378298990251e-4,8.558875106056404e-10,-3.696694852910465e-4
2021-10-01,4.6442365541912104e-4,8.420546558306824e-10,4.6453151678216287e-4
2021-10-04,-1.9707768832790968e-4,5.584582531317046e-10,-1.9705826979599106e-4
2021-10-05,7.117234873412486e-4,5.821269048377038e-10,7.119768226004908e-4
2021-10-06,4.609928410977291e-4,4.3308996919374077e-10,4.61099114627217e-4
2021-10-07,0.0010652229049096548,8.800158030309842e-10,0.0010657904563333709
2021-10-08,5.502501120177765e-4,5.211595667672592e-10,5.504015273813945e-4
2021-10-12,4.838680137889135e-4,6.463049803654701e-10,4.839850967996995e-4
2021-10-13,0.0010547285250340046,9.242715776613594e-10,0.0010552849467722059
2021-10-14,0.0013327697959905466,7.885761646168772e-10,0.0013336583283476422
2021-10-15,0.001254493949804451,7.470250952137359e-10,0.001255281156486987
2021-10-18,9.622146094703717e-4,6.118848231379961e-10,9.626776864621878e-4
2021-10-19,0.001064168894863195,7.146878195006844e-10,0.0010647353234889412
2021-10-20,0.0011033912570903488,7.199940678014095e-10,0.001104000217176715
2021-10-21,7.092547103724196e-4,4.744706748935692e-10,7.095062909692196e-4
2021-10-22,4.3697717573104247e-4,3.6069063172863805e-10,4.3707266416537216e-4
2021-10-25,6.984265163378733e-4,6.322063394513974e-10,6.986704729292637e-4
2021-10-26,-1.1620605968870867e-4,7.142820271120481e-10,-1.1619930802608813e-4
2021-10-27,-5.973759021851895e-4,7.191326070258414e-10,-5.971975087253334e-4
2021-10-28,6.07225272901071e-4,5.296909182822156e-10,6.074096714889787e-4
2021-10-29,-2.6857712030666175e-4,7.406636615956963e-10,-2.685410567005997e-4
2021-11-01,7.574336469565749e-4,8.100798013421692e-10,7.577205722590907e-4
2021-11-02,1.4875284169859379e-5,8.565567808305419e-10,1.4875394807489783e-5
2021-11-03,6.584552311028604e-4,7.633950927710607e-10,6.586720603367624e-4
2021-11-04,8.31596460082698e-4,5.348819741158129e-10,8.319423322875608e-4
2021-11-05,0.0010524860257555553,7.918329908043151e-10,0.0010530400835351283
2021-11-08,0.0010885890482671397,4.2622352253801994e-10,0.001089181776384729
2021-11-09,7.774272257246071e-4,5.885679173346843e-10,7.777295005975127e-4
2021-11-10,-1.317752114098841e-4,5.862525723759842e-10,-1.3176652943802658e-4
2021-11-11,6.730101907087783e-4,6.205117484370875e-10,6.732367128816641e-4
2021-11-12,0.001146555919362026,9.103158091935126e-10,0.0011472134658807587
2021-11-15,1.4024971780093689e-4,6.581997969076291e-10,1.402595532524753e-4
2021-11-16,3.9584473344397663e-4,3.348850034761585e-10,3.959230903092248e-4
2021-11-17,-6.159575225548735e-5,3.698321960112713e-10,-6.159385527604311e-5
2021-11-18,1.9430319595102738e-5,4.893103761304478e-10,1.9430508364948196e-5
2021-11-19,-2.8889566655889527e-4,5.8440203847482e-10,-2.888539402241541e-4
2021-11-22,-5.837413406011269e-4,5.210181016377046e-10,-5.83570996771976e-4
2021-11-23,1.1061108197306225e-4,4.824306331115813e-10,1.1061719960436811e-4
2021-11-24,6.916441622280894e-4,6.354507190241825e-10,6.918834032050292e-4
2021-11-25,7.808567409963172e-4,4.993920945635824e-10,7.811616889896733e-4
2021-11-26,2.0613629068247418e-5,7.790187001502098e-10,2.061384153062562e-5
2021-11-29,2.8829864355145495e-4,5.963748356814246e-10,2.883402055993134e-4
2021-11-30,-1.8522366863029494e-4,7.158093111117124e-10,-1.8520651578568526e-4
2021-12-01,-6.388383064690448e-4,1.041026657271727e-9,-6.386342927243716e-4
2021-12-02,5.396377217013269e-4,1.1027094409444227e-9,5.397833523315132e-4
2021-12-03,-2.500992728371522e-4,7.536940556715168e-10,-2.5006800062110646e-4
2021-12-06,7.576123768214356e-4,8.776484133167542e-10,7.57899437567211e-4
2021-12-07,0.0011676359937172322,9.945170597896425e-10,0.0011683179460222348
2021-12-08,1.4270947408185364e-4,7.506139209515761e-10,1.4271965756318394e-4
2021-12-09,-4.448697445348771e-4,7.146531774197121e-10,-4.44770804662431e-4
2021-12-10,-2.4320094328105922e-4,4.69195935640104e-10,-2.4317137232887642e-4
2021-12-13,-5.908592982534146e-4,6.448487880353361e-10,-5.906847752727984e-4
2021-12-14,-6.235822846920197e-4,7.907483735202044e-10,-6.23387897666694e-4
2021-12-15,4.853337419845966e-4,9.206643547450275e-10,4.8545153546086794e-4
2021-12-16,1.4559488918402467e-4,6.320481906232016e-10,1.456054886344038e-4
2021-12-17,1.8747192769625855e-4,2.6820132558080887e-10,1.8748950165625722e-4
2021-12-20,-4.580632082754493e-4,5.975973901261787e-10,-4.579583133408338e-4
2021-12-21,5.347311841017945e-4,1.1008806343887926e-9,5.34874178307998e-4
2021-12-22,0.0010453621480869214,7.652445372919684e-10,0.0010459087295391356
2021-12-23,0.0012572205873504123,7.551953539058465e-10,0.0012580112204516603
2021-12-24,6.864882004714772e-4,4.799152824372955e-10,6.867238874253001e-4
2021-12-29,9.89636751030542e-4,3.9188791674569576e-10,9.901266030585276e-4
2021-12-30,2.375990721540475e-4,3.828219929139436e-10,2.3762730104937013e-4
2021-12-31,-1.6330429881176414e-4,6.581735543720151e-10,-1.632909653905834e-4
2022-01-04,1.6462944349809856e-4,5.006499342462137e-10,1.6464299566854024e-4
2022-01-05,-4.5931436966090134e-4,9.693483493288135e-10,-4.592089009641809e-4
2022-01-06,1.632190250047523e-4,4.1702967670621884e-10,1.6323234595461145e-4
2022-01-07,2.764058555834626e-4,5.493479329673174e-10,2.7644405920179693e-4
2022-01-10,1.706657777889839e-4,5.537630714797129e-10,1.7068034202138982e-4
2022-01-11,9.302362602748267e-4,8.809055604728718e-10,9.306690642176818e-4
2022-01-12,0.0011218582342150483,6.514678757147843e-10,0.0011224877525519705
2022-01-13,8.185790346530014e-5,7.026397235032351e-10,8.186125391485e-5
2022-01-14,5.435511405318549e-4,4.2217749033370293e-10,5.436988912217444e-4
2022-01-17,0.001080292322141697,8.134643855169157e-10,0.0010808760480716106
2022-01-18,-4.959202755281479e-5,9.207478237778482e-10,-4.959079788857679e-5
2022-01-19,-2.747790029551939e-4,1.2129990865435283e-9,-2.7474125466253607e-4
2022-01-20,-6.155331489177373e-4,6.703060226399147e-10,-6.153437472520285e-4
2022-01-21,-6.401234892019151e-4,9.75549545846362e-10,-6.399186538701418e-4
2022-01-24,-4.141328762326444e-4,6.090253425348144e-10,-4.140471350495556e-4
2022-01-25,1.0148261294032866e-4,5.102457507743616e-10,1.0148776247498326e-4
