Date,EqualWeight,Omega,CVaR,MV,MVEU,scenario
2024-07-31,1.0356573914344411,1.0827843070960734,1.0500808829015171,1.0500766137053363,1.0494657678519672,gaussian
2024-08-01,1.033251871264461,1.0829606862679133,1.0502519348786072,1.0502476649869996,1.049625257759244,gaussian
2024-08-02,1.031319073467813,1.0831370941708791,1.0504230147190547,1.050418744131907,1.0497868570089692,gaussian
2024-08-06,1.0305881453505985,1.0833135308096509,1.0505941224273982,1.0505898511445972,1.0499538405151119,gaussian
2024-08-07,1.0303492132794485,1.0834899961889095,1.0507652580081774,1.0507609860296097,1.0501230507025523,gaussian
2024-08-08,1.032451387761631,1.0836664903133368,1.0509364214659325,1.0509321487914847,1.0503027720847569,gaussian
2024-08-09,1.0324418928428667,1.0838430131876151,1.0511076128052044,1.0511033394347633,1.0504730660081696,gaussian
2024-08-12,1.033035896225336,1.0840195648164277,1.051278832030535,1.051274557963987,1.050646085608518,gaussian
2024-08-13,1.0341799293614946,1.0841961452044584,1.0514500791464667,1.0514458043836985,1.0508215901936933,gaussian
2024-08-14,1.0347380828128347,1.084372754356392,1.0516213541575428,1.051617078698441,1.0509945026753038,gaussian
2024-08-15,1.0361629269589276,1.0845493922769136,1.051792657068307,1.0517883809127582,1.0511713103090976,gaussian
2024-08-16,1.035987566834098,1.08472605897071,1.051963987883304,1.051959711031195,1.0513410058441834,gaussian
2024-08-19,1.036476558885178,1.0849027544424679,1.0521353466070795,1.0521310690582966,1.0515136910483163,gaussian
2024-08-20,1.0360234474584211,1.085079478696875,1.0523067332441796,1.0523024549986093,1.0516822039548694,gaussian
2024-08-21,1.036711594917006,1.0852562317386198,1.0524781477991512,1.05247386885668,1.0518558334355164,gaussian
2024-08-22,1.036174575084665,1.085433013572392,1.0526495902765418,1.0526453106370561,1.0520240275540318,gaussian
2024-08-23,1.0377647550548903,1.085609824202881,1.0528210606809,1.0528167803442863,1.0522017371524097,gaussian
2024-08-26,1.0377597352365824,1.0857866636347784,1.052992559016775,1.0529882779829196,1.0523723591248086,gaussian
2024-08-27,1.0373962035396918,1.0859635318727752,1.0531640852887165,1.0531598035575058,1.05254141129207,gaussian
2024-08-28,1.0368965147250604,1.086140428921564,1.0533356395012752,1.0533313570725957,1.0527098830431798,gaussian
2024-08-29,1.037683054112187,1.0863173547858376,1.0535072216590022,1.0535029385327406,1.0528841185281916,gaussian
2024-08-30,1.0382019529570459,1.0864943094702901,1.05367883176645,1.0536745479424923,1.0530571869588805,gaussian
2024-09-03,1.0365431403871428,1.0866712929796163,1.0538504698281712,1.0538461853064038,1.0532205769628176,gaussian
2024-09-04,1.0371095326974706,1.0868483053185112,1.0540221358487194,1.0540178506290288,1.0533939152865757,gaussian
