window_id,test_start,test_end,mae_raw,rmse_raw,bias_raw,hit_rate_raw,dir_acc_raw,mae_gaussian,rmse_gaussian,bias_gaussian,hit_rate_gaussian,dir_acc_gaussian,mae_student_t,rmse_student_t,bias_student_t,hit_rate_student_t,dir_acc_student_t
109,2018-05-29,2018-06-04,0.003158186850889703,0.004361925200268559,3.582844830969583e-4,0.8,0.8,0.0032679895882022974,0.004487399229730532,3.983158296917698e-4,0.6,0.6,0.0031552760716167987,0.004387364329684739,2.363998778500428e-4,0.6,0.6
110,2018-06-05,2018-06-11,0.002460171552311195,0.002971907519682531,0.002460171552311195,1,0,0.0025917017095934782,0.0030876179451045384,0.0025917017095934782,0.8,0,0.0023125734428673496,0.0028562624056797116,0.0023125734428673496,1,1
111,2018-06-12,2018-06-18,0.002305933023675523,0.0026362719127684957,0.0011999064983840412,0.6,0.6,0.0024284866413883882,0.00276692600533814,0.0014592109832146092,0.4,0.4,0.002312453729867022,0.002597086482225265,0.001094503962575882,0.6,0.4
112,2018-06-19,2018-06-25,0.007930681578749318,0.009064639036959532,-0.0028305737317946226,0.4,0.6,0.007774576274193163,0.008939054753946135,-0.0024769216538103444,0.6,0.6,0.00789900682987373,0.00905190962214158,-0.0028373483604452214,0.4,0.6
113,2018-06-26,2018-07-03,0.003985142047277708,0.004413720690269876,8.790945003219158e-4,0.2,1,0.003568825834921994,0.0039701962461716105,7.662740768755737e-4,0.6,1,0.00388333550030939,0.004244440848542005,7.13946968057931e-4,0.4,0.4
114,2018-07-04,2018-07-10,0.004263059204630489,0.004538230214660142,0.00322161902475659,0.8,0.8,0.00434078623438763,0.004664660088128319,0.003401729431721809,0.8,0.8,0.004227039336236351,0.0044981942998533805,0.0031658428577564022,0.8,0.8
115,2018-07-11,2018-07-17,0.004699195000814378,0.005824618734837069,-7.731339164895785e-4,0.4,0.8,0.00453349315790944,0.005648292739152655,-3.847251983178455e-4,0.6,0.6,0.004712604749421683,0.005835193232770827,-8.078204102191751e-4,0.4,0.6
116,2018-07-18,2018-07-24,0.003362120724264264,0.0038706171239548713,-0.0019075697762216033,0.2,0.8,0.003161315392947463,0.0037136605605268273,-0.0016111115611356318,0.4,0.8,0.003354889030036568,0.0038649196025786095,-0.0018954107154635718,0.2,0.2
117,2018-07-25,2018-07-31,0.003161756354773985,0.0034318785641342044,2.3121891178068507e-4,0.6,0.6,0.003189050149550767,0.0034482276798886474,4.519018028680005e-4,0.6,0.6,0.0031990711771785465,0.0034471880871952527,2.6318708089305887e-4,0.6,0.6
118,2018-08-01,2018-08-08,0.0031559937131707063,0.004292825322670343,-0.001784782863326796,0.6,1,0.003119012436470954,0.004121712060395534,-0.0014580321462911345,0.8,0.6,0.0031624009554693947,0.004309334692764886,-0.0018196300277335056,0.6,0.4
119,2018-08-09,2018-08-15,0.006557879261115332,0.007023402604726167,-0.002319058181965412,0.4,0.6,0.006574031621797974,0.007008088276860906,-0.0020623714973306215,0.2,0.6,0.006573808539598995,0.007046452721208769,-0.002364790214017542,0.4,0.4
120,2018-08-16,2018-08-22,0.003088115672060477,0.003617096393083181,0.0021500069828010045,0.8,1,0.003106072597650434,0.0036679789669823936,0.0022630671414703733,0.6,1,0.0031545623672996387,0.003707423758139429,0.002195016919084629,0.8,0.8
121,2018-08-23,2018-08-29,0.0031105842614568583,0.0036393391006181576,1.8489241245681214e-4,0.6,0.8,0.0031271491533641444,0.0036563209481840506,4.952849343018574e-4,0.8,0.4,0.003136030099634343,0.0036491734171180375,1.6162003172955197e-4,0.6,0.4
122,2018-08-30,2018-09-06,0.003889398235646897,0.0045773707365025845,-0.003889398235646897,0,1,0.0035851088071080115,0.004354608810415868,-0.0035851088071080115,0.2,1,0.003907260934895352,0.004585044871548921,-0.003907260934895352,0,1
123,2018-09-07,2018-09-13,0.0023300447047522503,0.0024637256228029814,-0.0015073464324893027,0.2,0.6,0.0022114927104555917,0.002336543730361639,-0.001311527052815144,0.4,0.2,0.002300668203959376,0.0024707912664759654,-0.0014931949716702026,0.2,0.2
124,2018-09-14,2018-09-20,0.0036357217697899407,0.00417484547970562,0.0024080482376123433,0.8,1,0.00373765691037807,0.004282750249832209,0.0025834564683658644,0.6,0.8,0.003652818084447834,0.00414523775723257,0.002388196097353699,0.8,0.8
125,2018-09-21,2018-09-27,0.0014520856289140188,0.0017852695887644425,-3.315204672155915e-4,0.6,1,0.0015499895099762115,0.0017832780464435542,-1.12575103710606e-4,0.4,0.8,0.0013903105291494361,0.0018081371541706565,-4.8759745898234555e-4,0.6,0.8
126,2018-09-28,2018-10-04,0.0046269041282094555,0.005128606263934049,-0.0026274025311040033,0.4,0.8,0.004577362120187606,0.005032663098860128,-0.002474521951630885,0.6,0.6,0.004675019615501419,0.005235917509967211,-0.002785199847898555,0.4,0.6
127,2018-10-05,2018-10-12,0.01015228941520209,0.01203535147103746,-0.007649795470887403,0.2,0.4,0.01014258094544406,0.012013806424403963,-0.007618619616878577,0.6,0.2,0.010207367305750654,0.012146460256900167,-0.0077947675870144225,0.2,0.2
128,2018-10-15,2018-10-19,0.005377352765407738,0.006575990892427637,8.048002557456636e-4,0.6,0.8,0.0053334182855862,0.006518390319799296,8.234709283764183e-4,0.8,0.6,0.005447502905791282,0.006534447452640519,4.226689218224279e-4,0.4,0.6
129,2018-10-22,2018-10-26,0.008028755764564407,0.011870140174475725,-0.00759481511709371,0.8,1,0.007997256646491176,0.011890414565891667,-0.0075926722155157346,0.6,1,0.008254705064444503,0.012111297312553374,-0.007965802601786998,0.2,0.8
130,2018-10-29,2018-11-02,0.008430799824978484,0.009146731683434887,0.0033434058999638394,0.4,0.8,0.008465050038805343,0.00916811533122718,0.003085074638383694,0.2,0.6,0.008327692095894745,0.00896979153178028,0.0028591804966403116,0.6,0.6
131,2018-11-05,2018-11-09,0.0045808996287939495,0.005043925338402605,0.002286326283393141,0.4,0.8,0.0044943143362270515,0.004895831823346833,0.0020503629855978273,0.6,0.8,0.004453064631286724,0.0048033764855356965,0.0017583986162521181,0.6,0.4
132,2018-11-12,2018-11-16,0.0021885593361091584,0.003398729581590925,-0.0013101495945687706,0.4,0.8,0.002235249692205298,0.003668353100300824,-0.0015664676898915486,0.2,0.6,0.0021531782091448667,0.0036109128511339263,-0.0017724575845631176,0.6,0.6
133,2018-11-19,2018-11-23,0.007635974283362245,0.00934620814075913,-0.0017431644845717412,0.8,0.8,0.007713376369897818,0.009369159347705582,-0.0018799935920122439,0.8,0.8,0.007908619177631438,0.009441188134281643,-0.0022005541995356423,0.2,0.8
134,2018-11-26,2018-11-30,0.004496852133770904,0.007185474284008288,0.002774690982265695,0.2,1,0.004297033278134866,0.007089965426470025,0.002493632983593899,0.4,0.8,0.004190972301682503,0.0070001937904061486,0.0022846122375447106,0.8,0.8
135,2018-12-03,2018-12-07,0.010504016754736119,0.011211226230886608,-0.005176865522590759,0.6,0.6,0.010558570770973582,0.011299934304608086,-0.005323097282027041,0.6,0.6,0.010591295512868242,0.01143240856332274,-0.005650797687316458,0.4,0.6
136,2018-12-10,2018-12-14,0.005676223108459932,0.006450209424516041,-0.0024290190959191157,0.8,0.8,0.005852639950309255,0.006567011784373945,-0.002706275142598273,0.6,0.2,0.005929243176793711,0.0066285886922822,-0.002885746212633246,0.4,0.2
137,2018-12-17,2018-12-21,0.010513632170296501,0.011303884639449162,-0.008847609489641285,0.8,0.4,0.010868628353385739,0.011746345691541624,-0.009266656591808023,0.6,0.2,0.010859891560998943,0.011742456266684324,-0.009410516996100782,0.4,0.2
138,2018-12-24,2019-01-02,0.010583668862031092,0.014016239273928236,0.00648950996996581,0.2,1,0.010563316952881603,0.014068774255917883,0.005810959671024617,0,0.8,0.010134052427993768,0.01371734437879183,0.005726852185083614,1,0.8
139,2019-01-03,2019-01-09,0.010344556049739705,0.01100086063814965,0.006750226489449337,0.2,0.2,0.010100725911411194,0.010757789662767829,0.006365632315732553,0.2,0.8,0.00991689384143197,0.010573926329472275,0.005969635295989582,0.8,0.2
140,2019-01-10,2019-01-16,0.00440019511590304,0.004637202989210537,0.00440019511590304,0.2,1,0.004284293876426876,0.004670129537633197,0.004284293876426876,0.2,0.4,0.0036958162771261174,0.0039888414330950155,0.0036958162771261174,1,0
141,2019-01-17,2019-01-23,0.005118924734113303,0.00561198618916478,0.001554159744536812,0.4,0.6,0.005143056620797828,0.005635641037530321,0.0013706540171048705,0.4,0.4,0.004940756588139774,0.005420475000978559,8.985121123205235e-4,0.6,0.4
142,2019-01-24,2019-01-30,0.0039033175440709505,0.004421730387916352,0.0039033175440709505,0,1,0.0036621964688898865,0.004207220179605665,0.0036621964688898865,0,0,0.003399663860766309,0.003993160013078921,0.003399663860766309,1,1
143,2019-01-31,2019-02-06,0.003880055481552343,0.004506272041816835,0.0030558857664209475,0.2,0.4,0.0038182954098510496,0.0044332361116733755,0.0029454914792672268,0.2,0.8,0.0035988397567126677,0.004198298444135384,0.0025653597524967664,0.8,0.4
144,2019-02-07,2019-02-13,0.003029477258985609,0.003506326694726387,-0.0011918340958660817,0.2,0.8,0.0029885704923724283,0.003480247717271522,-0.0011202864296932687,0.2,0.2,0.003203080853571171,0.003614546743967996,-0.0014555664257696547,0.2,0.8
145,2019-02-14,2019-02-21,0.005435758859694152,0.005891272042022681,0.004639446822839639,0.8,0.8,0.005454633375085936,0.0059406945509608315,0.004691483248028497,0.6,0.8,0.005319596916636151,0.005738429001259303,0.004439846227049838,0.8,0.8
146,2019-02-22,2019-02-28,0.0017831223528440188,0.002489946290948476,-1.5177600208973673e-4,0.8,0.8,0.0018065468221988754,0.0024820790354226534,-8.243623557111899e-5,0.6,0.8,0.0016530494642453025,0.0024994725827275264,-3.517243442821389e-4,0.8,0.2
147,2019-03-01,2019-03-07,0.0023660842007708085,0.0027179308138697597,6.635553204234831e-4,0.4,1,0.0022715196696147964,0.002577620288445459,6.534940463531998e-4,0.8,0.6,0.0023337920731056464,0.002696966159473141,4.991175388617957e-4,0.6,0.6
148,2019-03-08,2019-03-14,0.003405118466935307,0.003989528047976842,2.687464757160596e-4,0.6,0.6,0.0034687668637876415,0.004044539600945396,3.415936839940762e-4,0.4,0.6,0.003370773275520967,0.0039858350845670305,1.2088905307760007e-4,0.6,0.6
149,2019-03-15,2019-03-21,0.0040050211505864575,0.004372429875511417,0.0018489512784975023,0.6,0.8,0.003969439264903079,0.004386115748885299,0.0018803558054320492,0.4,0.6,0.003992733104050935,0.004324969091563893,0.0016996841539269516,0.6,0.6
150,2019-03-22,2019-03-28,0.003938086761341218,0.005155069949557445,-0.0012762538978414184,0.4,0.8,0.0038558304465255377,0.004987997861047777,-0.0010831682585249497,0.6,0.6,0.003992233392288335,0.0052211851917213364,-0.001469967371670231,0.4,0.6
151,2019-03-29,2019-04-04,0.0031069905533483654,0.003927055780411535,0.0016833808479297355,0.8,0.4,0.0031862934890746976,0.003974597754398497,0.0018983267399619265,1,0.2,0.003061034770791239,0.003892702377258677,0.0015949269443922998,0.8,0.2
152,2019-04-05,2019-04-11,0.0026604834211619347,0.003353305589686626,7.77187854532324e-4,0.8,0.6,0.0027837268709483783,0.0034523644118298834,0.0010349106692695953,0.6,0.4,0.002630275529300839,0.003325949310080453,7.06603539021221e-4,0.8,0.4
153,2019-04-12,2019-04-18,0.0027357241516084156,0.0030348465603871897,0.0022989265030453794,0.8,0.8,0.0028635348101047737,0.003191442459485704,0.0025176741722999544,0.8,0.8,0.002704763198426132,0.002995321636470298,0.0022498003798779413,0.8,0.2
154,2019-04-22,2019-04-26,0.003193439635690698,0.00365143181350491,-2.923964627133842e-4,0.4,0.8,0.0030685710862041254,0.003581509414655375,-9.161332981064812e-6,0.6,0.6,0.0032129081946516993,0.0036537912008148547,-4.0582534099599247e-4,0.4,0.6
155,2019-04-29,2019-05-03,0.0036484817224706656,0.004138247243631588,-0.0017275261177153256,0.2,0.8,0.00348277945771589,0.004043545797926574,-0.0014726976232506041,0.4,0.8,0.003682093199248484,0.004164511876811607,-0.0017839295243469648,0.2,0.8
156,2019-05-06,2019-05-10,0.003534999993910839,0.004544994382901997,-0.0026535763452592265,0.2,1,0.0034567398688618756,0.004485045151711367,-0.0023812175110865213,0.4,0.8,0.003576612274569371,0.004612505797512729,-0.002742032627750441,0.2,0.8
157,2019-05-13,2019-05-17,0.00483748946861694,0.005303684639359557,0.001189043183492409,0.6,0.6,0.004860546778406235,0.005330702905726541,0.0012587881140713657,0.6,0.4,0.0047933499495192615,0.00524771829460193,0.0010451483289604835,0.6,0.6
158,2019-05-21,2019-05-27,0.0057546151374319645,0.006443942299130256,-7.309421475948991e-4,0.6,0.6,0.005679516054952226,0.006413333762552151,-7.343222969802866e-4,0.8,0.6,0.005698668002502188,0.0064691906558103215,-9.614466657898755e-4,0.6,0.6
159,2019-05-28,2019-06-03,0.004187151541337776,0.005228911398200919,-0.004187151541337776,0,1,0.004046728463361288,0.0051634656963928435,-0.004046728463361288,0.4,1,0.0044826039303471794,0.005487732769145281,-0.0044826039303471794,0,1
160,2019-06-04,2019-06-10,0.002865640144938514,0.004435545515288719,0.002507714331329819,0.2,1,0.0028461622828242212,0.0043997861898805255,0.0024843982170147548,0.6,0.8,0.002775192800493243,0.004353468379655763,0.0022723282990825496,0.8,0.8
161,2019-06-11,2019-06-17,0.0022195509945666164,0.00249589177491427,0.0016855837819489009,0.6,0.8,0.0022017171608601747,0.0024838590828651997,0.0016751679409983766,0.8,0.8,0.002053613815312416,0.0023174020455655445,0.0014155001243979898,0.8,0.8
162,2019-06-18,2019-06-24,0.0032843162114498748,0.004578629404414172,0.002039591998776959,0.6,0.6,0.0033304583563792383,0.004679227444196291,0.002089249434974264,0.2,0.6,0.003182575818024485,0.0044105762210661,0.0017026823901033408,0.6,0.6
163,2019-06-25,2019-07-02,0.004633093176799073,0.0054613645453753246,-6.766302796714792e-4,0.4,0.4,0.004617694544127598,0.0054411362238117955,-6.333309280143566e-4,0.6,0.6,0.004667010859683625,0.005478279128996126,-9.042182358097301e-4,0.4,0.4
164,2019-07-03,2019-07-09,0.003834534095635879,0.004258899350769289,7.292541049905082e-4,0.6,0.8,0.003970936498142552,0.004451144487402443,9.150089031316635e-4,0.4,0.6,0.0038058358767452402,0.004268708801010274,4.8268705429608844e-4,0.6,0.6
165,2019-07-10,2019-07-16,0.0014386674569321204,0.0016389143141652277,-6.504105726947454e-4,0.4,1,0.0015769537084768762,0.0017162273274450729,-4.755273370919091e-4,0.4,1,0.0015546941130016021,0.0017828494776028112,-8.530908235689824e-4,0.4,0.6
166,2019-07-17,2019-07-23,0.0014870776917836929,0.0018130280906080282,8.747316895875089e-4,0.4,0.8,0.0015052491698435092,0.0018193682530777452,8.44183489183122e-4,0.2,0.6,0.00143176189282579,0.0016933064064083595,5.90298811178587e-4,0.6,0.6
167,2019-07-24,2019-07-30,0.003217770901455542,0.003888098570672593,-0.0013959575790321232,0.4,1,0.0033005991978450355,0.0039269712531983456,-0.0012792965781133747,0.2,0.6,0.0033029575411906383,0.0040213877448621056,-0.0016531213592474532,0.4,0.6
168,2019-07-31,2019-08-07,0.005286882295569786,0.005744832004636298,-0.002438330928990197,0.4,0.2,0.005317363746790163,0.005762616426479031,-0.002463466317877306,0.4,0.2,0.005422386471700647,0.0058456351720014696,-0.0026766931483331764,0.2,0.2
169,2019-08-08,2019-08-14,0.008760872217056903,0.010177613237039734,-0.002842761283501032,0.6,0.8,0.008989616989611392,0.010368491187886061,-0.0026431469499930567,0.4,0.6,0.008947945190561123,0.010366501936684685,-0.00303244905645661,0.4,0.6
170,2019-08-15,2019-08-21,0.006018369350494954,0.0068458001202827265,0.003691036090989946,0.4,1,0.006556112233534219,0.006954426778778874,0.0031009429511732116,0.4,0.8,0.006254219522430227,0.006730251827748688,0.003054483943704397,0.6,0.6
171,2019-08-22,2019-08-28,0.006385526947156264,0.007320271482758522,-5.851349274134294e-4,0.2,1,0.006200150616209814,0.007234204441600811,-4.001745401479396e-4,0.6,0.4,0.006253996829355876,0.007323438602986046,-8.350779399651268e-4,0.6,0.4
172,2019-08-29,2019-09-05,0.004638487433074049,0.005057585943897911,0.0036078369915155104,0.6,0.6,0.004771932858473889,0.005234616620447401,0.003732703896344892,0.4,0.2,0.00445387287840318,0.004855195497439492,0.003257291163327569,0.8,0.2
173,2019-09-06,2019-09-12,0.0029052271168917587,0.003028743423155502,5.483801253297098e-4,0.6,1,0.0027048853404812332,0.002848741939270118,8.507247095161396e-4,0.8,0.4,0.0027767375528429433,0.002903948228099386,3.738296956582735e-4,0.6,0.4
174,2019-09-13,2019-09-19,0.0032670055378884507,0.0034363015457404486,0.002393105969368595,0.8,0.2,0.0033801378665568056,0.003545244446197637,0.002549726237957284,0.6,0.2,0.0031391450134579243,0.0032874641954142346,0.002186076322348057,0.8,0.2
175,2019-09-20,2019-09-26,0.0019034586000190215,0.002341549976467925,-0.0010441623555975592,0.4,1,0.001980175522570733,0.0023877745297475046,-8.068949983825264e-4,0.2,0.8,0.0019890315496089227,0.0024673100672560453,-0.0011901641382362803,0.4,0.8
176,2019-09-27,2019-10-03,0.006599662759895803,0.007618936511857983,-0.005240626179767915,0.2,0.8,0.006519366545193984,0.007529867170593213,-0.0051111219184189,0.2,0.8,0.00666363765553471,0.00770422330350023,-0.00536689328396471,0.2,0.2
177,2019-10-04,2019-10-10,0.004361334186129552,0.004861558718629615,4.722482234120661e-4,0.6,0.6,0.004489802987344831,0.00498107391706894,6.683006523375453e-4,0.4,0.4,0.004393222980812825,0.0049175389164644225,3.611508961721637e-4,0.6,0.6
178,2019-10-11,2019-10-18,9.485610118702136e-4,0.0015068760857021662,-8.248220277448306e-4,0.4,1,8.536557296316273e-4,0.0013989616560336577,-5.994231088422786e-4,0.4,0.6,0.0010119240572518831,0.0015626624089455608,-9.420956273270221e-4,0.4,1
179,2019-10-21,2019-10-25,0.0023649410665853732,0.002462807029208951,1.9191519591327486e-4,0.4,0.8,0.0023124789814288095,0.0023907274877614155,2.712025077992307e-4,0.6,0.6,0.002307336947365149,0.0024159315822646146,1.0379034810917847e-4,0.6,0.6
180,2019-10-28,2019-11-01,0.0031051033387084694,0.0037078345175162726,0.0018873518477177114,0.6,0.6,0.003128173687516336,0.0038605092681296195,0.002230641542680186,0.6,0.4,0.0030954940510059827,0.003721106416653277,0.0019329818501565505,0.6,0.4
181,2019-11-04,2019-11-08,0.0028870220547894698,0.003172625434126409,0.0028870220547894698,1,1,0.0033683184481162376,0.0036717054979193476,0.0033683184481162376,0.8,0.2,0.002936301770554846,0.003242093323860011,0.002936301770554846,1,0.2
182,2019-11-11,2019-11-15,0.00148968308715246,0.001822947249187013,0.0013419031578251915,1,1,0.0017387625142164529,0.002064973927672313,0.0017387625142164529,0.8,0.4,0.0014595081338310391,0.0018046758443388542,0.0013235999015927453,1,0.4
183,2019-11-18,2019-11-22,0.0013816608616804857,0.0016319627050596797,-0.0013816608616804857,0,1,9.322677418045503e-4,0.001309462586692348,-9.322677418045503e-4,0.2,1,0.001288609185450035,0.0015519179035771045,-0.001288609185450035,0,1
184,2019-11-25,2019-11-29,0.002635422947448037,0.0032868086749495927,6.075426045086377e-4,0.8,0.8,0.002674801841413991,0.003260985326550947,9.017088068295606e-4,0.8,0.8,0.0026425093783488587,0.0033013237112769034,7.460567748563103e-4,0.8,0.8
185,2019-12-02,2019-12-06,0.00403381173405367,0.004813469801405378,-8.60019870183176e-4,0.6,0.8,0.004033686573903142,0.004859653872890624,-6.226419969038176e-4,0.4,0.4,0.003994234817801639,0.00481599447195818,-7.692076212779793e-4,0.4,0.4
186,2019-12-09,2019-12-13,0.0018065842853885843,0.0024091632042452242,-6.617469834894142e-4,0.4,1,0.0013919999594865975,0.001867967220076429,3.8099095334623065e-5,0.6,0.8,0.001562038756309071,0.0020388509632488397,-3.5940522510455184e-4,0.4,0.8
187,2019-12-16,2019-12-20,0.0019550959364052346,0.002165468122286408,7.175947130573878e-4,0.8,1,0.0023190437704938764,0.002461184419264315,0.001265653298203212,0.8,0.2,0.00211222431664493,0.0022878647259608515,9.428210640083595e-4,0.8,0.2
188,2019-12-23,2019-12-31,0.0023240593750934037,0.002753475834792454,-0.0014228041976917514,0.4,1,0.002124787263389793,0.002513863627394304,-7.688961523055614e-4,0.4,0.6,0.0021253908114398884,0.0025892994703556734,-0.0010745705140765688,0.4,0.8
189,2020-01-02,2020-01-08,0.0019284741364320932,0.002085074178550951,5.614403954102931e-4,0.6,1,0.001978960298485387,0.002251142339010853,0.0010738389058637416,0.6,0.8,0.0019896908719999108,0.0021986899043466494,9.453763558621488e-4,0.6,0.8
190,2020-01-09,2020-01-15,0.0025002920151392274,0.002662553330163509,0.0022110356214781975,0.8,0.8,0.002801805645087009,0.003097773565488153,0.002729110511040962,0.8,1,0.002658675500999964,0.0028849567207592463,0.002479243935164807,0.8,0.2
191,2020-01-16,2020-01-22,0.002263782219010986,0.002464854236720152,0.001453204297576879,0.8,0.6,0.002631134195535884,0.002880168560794804,0.002015255602366231,0.8,0.2,0.0023834513105408725,0.0025847864323536736,0.001657155020045997,0.8,0.2
192,2020-01-23,2020-01-29,0.002963440315176645,0.003987286655560741,-0.0015637325491915227,0.6,0.8,0.003083242169166972,0.003845034749352821,-0.0010925954138447974,0.6,0.4,0.0030121329765180754,0.00392441217674042,-0.001374049860481275,0.6,0.4
193,2020-01-30,2020-02-05,0.005928811412805348,0.006713304859796533,0.001073051666114463,0.6,0.4,0.0060192644192449555,0.006791588421118609,0.0014853533370608647,0.6,0.6,0.005960270008241834,0.006741181057776306,0.0012389582996591454,0.6,0.4
194,2020-02-06,2020-02-12,0.003939501105067633,0.004277961626073412,0.0014185903331559392,0.8,1,0.0043517295065829496,0.004643293324408824,0.001994114400781454,0.6,0.2,0.004067482872786522,0.0043936144723022465,0.0015507293765285074,0.8,0.2
195,2020-02-13,2020-02-20,0.0012197521146848024,0.0016410319030773328,6.603557604002066e-4,0.8,0.8,0.0014181007996058102,0.0018319920540773092,0.001161139220557036,1,0.4,0.0013022581427970805,0.0017050192861678664,8.21277483462993e-4,0.8,0.4
196,2020-02-21,2020-02-27,0.014639981102635301,0.015973949226371287,-0.014639981102635301,0,1,0.01425209035490127,0.015620899878453132,-0.01425209035490127,0,0,0.014541072242076852,0.015879609106857182,-0.014541072242076852,0,1
197,2020-02-28,2020-03-05,0.01701302966597022,0.017941946919288788,-0.0011822660539050713,0.4,0.8,0.017704528908191297,0.018972126887394067,-0.002061115400911091,0.2,0.4,0.017608817051995712,0.018779421527381015,-0.002102491580319536,0.6,0.4
198,2020-03-06,2020-03-12,0.067938254894739,0.0809417557092724,-0.055931095591135564,0.4,0.2,0.06826628337015242,0.08094464230774681,-0.056247530939934336,0.4,0.2,0.06820936215033982,0.08111144520360203,-0.05626332821225005,0.2,0.2
199,2020-03-13,2020-03-19,0.07246322597385296,0.08038281028495003,0.0023801029614383324,0.4,1,0.06728270661381516,0.07371479195948387,-0.005705204783821825,0.6,0.6,0.06771455209790804,0.07441340861783077,-0.005756929853926932,0.6,0.6
200,2020-03-20,2020-03-26,0.04976518627466193,0.06220869579672745,0.022077765773241657,0.2,0.6,0.050957355566532844,0.06280455997328513,0.020354241084066436,0.4,0.4,0.051011607459377925,0.060971041128871674,0.01844772518485162,0.6,0.4
201,2020-03-27,2020-04-02,0.03109881866861624,0.032652033883692005,-0.0025720110111822486,0.6,0.6,0.031791203602135616,0.0337868897532747,-0.0037218715544586724,0.4,0.4,0.032125608615950985,0.03451156907747453,-0.004576687124434752,0.6,0.4
202,2020-04-03,2020-04-09,0.019773663330158675,0.025587649782535825,0.017380910251385003,0.4,0.4,0.019663925854232576,0.02499951551523159,0.01636509673515666,0.6,0.4,0.020402472224555837,0.025826935285143376,0.015261212425236238,0.8,0.2
203,2020-04-13,2020-04-17,0.013969771801637347,0.018272135497586443,0.004081485538577904,0.8,0.8,0.015045327854576686,0.018454354621206252,0.002990969198006931,0.6,0.6,0.015613584094103326,0.018630117565571137,0.0022328009672804754,0.4,0.6
204,2020-04-20,2020-04-24,0.017431410524788086,0.020727875673030523,0.0029105997617886346,0.2,1,0.016299310346000833,0.020093595586008473,0.0015035371466867562,0,0.6,0.014472241511627989,0.01875218575468861,5.157511775670923e-4,0.6,0.4
205,2020-04-27,2020-05-01,0.019750682448586306,0.021542392033059427,0.0038755143430069514,0.6,0.6,0.019398186466183045,0.021305668902067598,0.0031260549342475756,0.4,0.4,0.018900910179291203,0.020752507472671593,0.0023415612453016664,0.6,0.4
206,2020-05-04,2020-05-08,0.0046941887342020665,0.005668935542612538,0.0046941887342020665,0.2,1,0.004770034425670542,0.005963487645582613,0.004770034425670542,0,1,0.0045246998170469085,0.00577840171569515,0.004490790423216798,0.8,1
207,2020-05-11,2020-05-15,0.012495437052993573,0.014811020350302708,-0.00364921819448292,0.2,0.8,0.012077313711977643,0.01460093192097647,-0.004201244375619885,0.4,0.6,0.011688766906966845,0.014568498829232385,-0.0048944316879220165,0.6,0.6
208,2020-05-19,2020-05-25,0.009478619308151333,0.01114990379585989,0.006718054689210333,0.4,0.6,0.008963162696712568,0.010385858133679952,0.006082882787365888,0.6,0.2,0.008610577742621736,0.009826859202558907,0.005430160941803076,0.8,0.2
209,2020-05-26,2020-06-01,0.004671741501815277,0.005534538223707373,0.0028829688575586457,0.6,1,0.004314470321178826,0.005006853863535934,0.0023378412180526365,0.4,0.4,0.004053265622751306,0.004634117375865054,0.0016408446783980428,0.6,0.4
210,2020-06-02,2020-06-08,0.010920082313474045,0.01244768315321593,0.009819210491530065,0.4,0.2,0.010719471281882414,0.012222547569214655,0.009578694373092818,0.6,0.2,0.010450888234163984,0.011885377794505395,0.009085173124336201,0.8,0.2
211,2020-06-09,2020-06-15,0.015621697211830536,0.02062334546454368,-0.007460853731046051,0.4,0.8,0.015948149724178722,0.02079392420226461,-0.00781980221484136,0.6,0.6,0.016174672119021415,0.02105478675778766,-0.008383880175976612,0.4,0.6
212,2020-06-16,2020-06-22,0.004993933821930595,0.006430087504975181,0.002554664528871959,0.2,0.8,0.004434448614711456,0.005531040001492351,0.0020757167320561622,0.4,0.6,0.004310135537056506,0.005303152865601136,0.001529809184238474,0.6,0.4
213,2020-06-23,2020-06-29,0.012354606397175978,0.013265648282126348,-0.0012555364928647735,0.4,0.4,0.012264039616120976,0.013293894270135028,-0.0015374032325945791,0,0.4,0.011988303897873732,0.013236217727690274,-0.0020603916668618895,0.6,0.4
214,2020-06-30,2020-07-07,0.005715239981822512,0.006734394775060885,0.0034653342173537986,0.6,1,0.0052068793647845075,0.0060670412317721445,0.003024823988406104,0.8,0.4,0.005084212691805669,0.005419351671337509,0.002200842443680197,0.6,0.4
215,2020-07-08,2020-07-14,0.007131748229681629,0.009165672074479745,0.0040131433734924785,0.6,1,0.007123973056307698,0.009039680419039842,0.003913535982910814,1,0.6,0.007375021792374356,0.009005620100088207,0.00365059530534425,0.6,0.6
216,2020-07-15,2020-07-21,0.005940701659577157,0.007551260746943868,0.0040616944361522404,0.2,1,0.005427017157452209,0.006640982513199607,0.00352788451219767,0.4,0.6,0.004551179785118002,0.005265507645732203,0.002729702462235542,0.6,0.4
217,2020-07-22,2020-07-28,0.0047091332409714875,0.006325217052713908,-4.898425216804062e-4,0.8,0.4,0.004755105355311695,0.0063352858954907184,-5.308305089163203e-4,0.4,0.4,0.004885160288278284,0.006401053566259767,-9.120998697690227e-4,0.4,0.4
218,2020-07-29,2020-08-05,0.007845689419075996,0.008791579636669863,0.004660549438666475,0.4,0.8,0.007864005597309135,0.008790809553350504,0.0045957891601888555,0.4,0.8,0.00768737423411311,0.008701699112692682,0.004302653819982677,0.8,0.8
