date,adjusted,volume
2021-04-15,19321.900390625,202971300
2021-04-16,19351.30078125,238407300
2021-04-19,19204.400390625,192886200
2021-04-20,19040.80078125,198043100
2021-04-21,19143.30078125,168590500
2021-04-22,19031.599609375,171677300
2021-04-23,19102.30078125,170634600
2021-04-26,19170.599609375,191570100
2021-04-27,19175.099609375,184476700
2021-04-28,19357,191692600
2021-04-29,19255.900390625,198641000
2021-04-30,19108.30078125,199398200
2021-05-03,19213.19921875,185820800
2021-05-04,19188,227748500
2021-05-05,19310.69921875,246331200
2021-05-06,19291,244417800
2021-05-07,19472.69921875,249444600
2021-05-10,19361.900390625,272988500
2021-05-11,19274,268601300
2021-05-12,19107.80078125,246142000
2021-05-13,19135.80078125,239063600
2021-05-14,19366.69921875,228570100
2021-05-17,19474.69921875,246782700
2021-05-18,19507.099609375,203655300
2021-05-19,19417,271844900
2021-05-20,19543,210291100
2021-05-21,19527.30078125,171957500
2021-05-25,19564.099609375,232155800
2021-05-26,19745.5,228186300
2021-05-27,19774.400390625,465079100
2021-05-28,19852.19921875,227001800
2021-05-31,19731,102257000
2021-06-01,19976,283358600
2021-06-02,19971.19921875,251315200
2021-06-03,19941.400390625,250960000
2021-06-04,20029.19921875,191285800
2021-06-07,20035.30078125,241189900
2021-06-08,20065.900390625,246510100
2021-06-09,20002.30078125,217093200
2021-06-10,20049.5,213997600
2021-06-11,20138.400390625,164745600
2021-06-14,20157.69921875,276893700
2021-06-15,20231.30078125,221299500
2021-06-16,20231,227014100
2021-06-17,20144,270320000
2021-06-18,19999.599609375,477517000
2021-06-21,20156.400390625,200461400
2021-06-22,20200.69921875,211240900
2021-06-23,20164.400390625,199866600
2021-06-24,20215.099609375,159856200
2021-06-25,20230.30078125,179232200
2021-06-28,20145.30078125,181150800
2021-06-29,20171,185839400
2021-06-30,20165.599609375,197649100
2021-07-02,20226.099609375,182938100
2021-07-05,20281.5,75507300
2021-07-06,20300,231969900
2021-07-07,20290.599609375,191802300
2021-07-08,20061.19921875,197785500
2021-07-09,20258,152907800
2021-07-12,20233.099609375,173755200
2021-07-13,20270.69921875,165779300
2021-07-14,20147.19921875,174734700
2021-07-15,20183.69921875,171278300
2021-07-16,19985.5,174429000
2021-07-19,19726.5,251706500
2021-07-20,19942.69921875,175942000
2021-07-21,20110.099609375,161134900
2021-07-22,20097.5,141246400
2021-07-23,20188.400390625,144762700
2021-07-26,20165,175659800
2021-07-27,20173.400390625,139268000
2021-07-28,20230.400390625,139790800
2021-07-29,20311.80078125,163123700
2021-07-30,20287.80078125,192685000
2021-08-03,20365.900390625,179052400
2021-08-04,20329.69921875,164078700
2021-08-05,20375.5,181712300
2021-08-06,20475.400390625,170245200
2021-08-09,20437.400390625,182433600
2021-08-10,20495.69921875,197481600
2021-08-11,20554,186541100
2021-08-12,20520.599609375,170010800
2021-08-13,20518.099609375,157582000
2021-08-16,20483.400390625,162557100
2021-08-17,20363.599609375,186165600
2021-08-18,20302.099609375,183344200
2021-08-19,20215.400390625,193058200
2021-08-20,20339,153921700
2021-08-23,20477.30078125,190565400
2021-08-24,20547.80078125,149688600
2021-08-25,20587.30078125,204518800
2021-08-26,20504.19921875,160925700
2021-08-27,20644.599609375,165905800
2021-08-30,20595,176024600
2021-08-31,20582.900390625,228293900
2021-09-01,20689.599609375,188488500
2021-09-02,20795.099609375,161190800
2021-09-03,20821.400390625,163300500
2021-09-07,20806.599609375,206918400
2021-09-08,20741.80078125,203581900
2021-09-09,20705.30078125,188048600
2021-09-10,20633.099609375,205512300
2021-09-13,20666.400390625,262623800
2021-09-14,20553.30078125,220491900
2021-09-15,20693.80078125,265198200
2021-09-16,20602.099609375,199049100
2021-09-17,20490.400390625,506942300
2021-09-20,20154.5,271222600
2021-09-21,20244.30078125,210541200
2021-09-22,20401.5,210098300
2021-09-23,20461.900390625,252503700
2021-09-24,20402.69921875,186160200
2021-09-27,20463.400390625,257972100
2021-09-28,20174.099609375,244275400
2021-09-29,20158.099609375,216217200
2021-09-30,20070.30078125,253270400
2021-10-01,20150.900390625,204776600
2021-10-04,20052.30078125,225641400
2021-10-05,20183.400390625,241854800
2021-10-06,20191.69921875,247192300
2021-10-07,20416.19921875,193384800
2021-10-08,20416.30078125,189523800
2021-10-12,20437.099609375,267121000
2021-10-13,20618.5,234477100
2021-10-14,20819.900390625,246778800
2021-10-15,20928.099609375,213140900
2021-10-18,20985.400390625,200005600
2021-10-19,21087,203134700
2021-10-20,21188.19921875,185128900
2021-10-21,21212.400390625,170551000
2021-10-22,21216.19921875,188119200
2021-10-25,21284.80078125,238220000
2021-10-26,21173.5,179745700
2021-10-27,20955,190897400
2021-10-28,21197.5,199062800
2021-10-29,21037.099609375,244019900
2021-11-01,21247,188454600
2021-11-02,21170,187748700
2021-11-03,21265.099609375,190797100
2021-11-04,21342.099609375,254331500
2021-11-05,21455.80078125,272469000
2021-11-08,21556.5,297444000
2021-11-09,21594.5,255523000
2021-11-10,21461.900390625,233961500
2021-11-11,21582,204117800
2021-11-12,21768.5,254103800
2021-11-15,21683.099609375,262101000
2021-11-16,21717.19921875,200819700
2021-11-17,21653,245156200
2021-11-18,21637.5,219013300
2021-11-19,21555,212532700
2021-11-22,21420.80078125,244176000
2021-11-23,21453.80078125,279819000
2021-11-24,21548.400390625,208277700
2021-11-25,21613.19921875,84093300
2021-11-26,21125.900390625,265164700
2021-11-29,21149,262472000
2021-11-30,20660,639744000
2021-12-01,20464.599609375,293741100
2021-12-02,20762,266107900
2021-12-03,20633.30078125,253119400
2021-12-06,20861.099609375,294213800
2021-12-07,21162.69921875,238351700
2021-12-08,21077.400390625,206511800
2021-12-09,20925.5,226062200
2021-12-10,20890.599609375,201337800
2021-12-13,20748.5,356758100
2021-12-14,20648.599609375,215703000
2021-12-15,20769.19921875,300765900
2021-12-16,20739.80078125,242016800
2021-12-17,20739.19921875,481062600
2021-12-20,20538.19921875,258638000
2021-12-21,20924.900390625,215703700
2021-12-22,21070.099609375,168479800
2021-12-23,21218.900390625,210872000
2021-12-24,21229.69921875,40520600
2021-12-29,21344.69921875,233871000
2021-12-30,21294.599609375,145727400
2021-12-31,21222.80078125,128384600
2022-01-04,21236.5,269077900
2022-01-05,21039.69921875,311271500
2022-01-06,21072.19921875,238503500
2022-01-07,21084.5,201893900
2022-01-10,21072.30078125,249460500
2022-01-11,21274.80078125,292134500
2022-01-12,21395,282425700
2022-01-13,21293,232657500
2022-01-14,21357.599609375,248685200
2022-01-17,21537.5,102382400
2022-01-18,21274.599609375,270941200
2022-01-19,21205.19921875,269018900
2022-01-20,21058.19921875,235930000
2022-01-21,20621.400390625,314223500
2022-01-24,20571.30078125,395028200
2022-01-25,20591,273778800
2022-01-26,20595.900390625,279753000
2022-01-27,20544.099609375,271999200
2022-01-28,20741.80078125,244859200
2022-01-31,21098.30078125,273255000
2022-02-01,21319.900390625,264205400
2022-02-02,21362.400390625,255962600
2022-02-03,21094,237618600
2022-02-04,21271.900390625,236739900
2022-02-07,21235.5,267467700
2022-02-08,21377.19921875,297003600
2022-02-09,21604.19921875,253686100
2022-02-10,21531.69921875,310182300
2022-02-11,21548.80078125,341259700
2022-02-14,21352.5,296881100
2022-02-15,21502.599609375,279605200
2022-02-16,21383.599609375,255282300
2022-02-17,21176.30078125,254383600
2022-02-18,21008.19921875,243061100
2022-02-22,20907.80078125,323454100
2022-02-23,20744.19921875,292754100
2022-02-24,20761.900390625,397835700
2022-02-25,21106,272944300
2022-02-28,21126.400390625,399194900
2022-03-01,21004.5,353650800
2022-03-02,21255.599609375,291797500
2022-03-03,21250.400390625,298464500
2022-03-04,21402.400390625,332349200
2022-03-07,21304.400390625,426010600
2022-03-08,21232,490401300
2022-03-09,21493.19921875,386823000
2022-03-10,21581.69921875,310184700
2022-03-11,21461.80078125,294326600
2022-03-14,21180.80078125,327796200
2022-03-15,21187.80078125,320480100
2022-03-16,21468.80078125,310154000
2022-03-17,21771.19921875,239055600
2022-03-18,21818.5,623070600
2022-03-21,22009.099609375,264205300
2022-03-22,22074.400390625,264320300
2022-03-23,21932.19921875,280579000
2022-03-24,21937.900390625,243935500
2022-03-25,22005.900390625,255481600
2022-03-28,21977.80078125,219945400
2022-03-29,22087.19921875,278078400
2022-03-30,22076,242508000
2022-03-31,21890.19921875,266132700
2022-04-01,21953,250073700
2022-04-04,22085.599609375,279845500
2022-04-05,21930.80078125,269794200
2022-04-06,21788.599609375,233714500
2022-04-07,21834.900390625,232258500
2022-04-08,21874.400390625,203320500
2022-04-11,21790.5,289444800
2022-04-12,21715.400390625,252644300
2022-04-13,21838,211304100
2022-04-14,21855.69921875,231678300
2022-04-18,21878.400390625,228308100
2022-04-19,22018.80078125,204365100
2022-04-20,21998.400390625,218905100
2022-04-21,21650.400390625,258689400
2022-04-22,21186.400390625,287668700
2022-04-25,21011.900390625,317526500
2022-04-26,20690.80078125,256416900
2022-04-27,20744.19921875,234351800
2022-04-28,21121.099609375,280966100
2022-04-29,20762,287081200
2022-05-02,20692.19921875,253789500
2022-05-03,20905.30078125,249853500
2022-05-04,21185,300983500
2022-05-05,20696.19921875,284578000
2022-05-06,20633.30078125,274933100
2022-05-09,19999.69921875,340770200
2022-05-10,19890.099609375,361166500
2022-05-11,19837.30078125,324385300
2022-05-12,19699.099609375,320281000
2022-05-13,20099.80078125,294638400
2022-05-16,20206.400390625,310724000
2022-05-17,20491,278816000
2022-05-18,20101.400390625,256316600
2022-05-19,20181.900390625,259832400
2022-05-20,20197.599609375,221995700
2022-05-24,20286.19921875,304125000
2022-05-25,20383.80078125,240858200
2022-05-26,20532.19921875,267121500
2022-05-27,20748.599609375,267596300
2022-05-30,20919.400390625,122884600
2022-05-31,20729.30078125,588164500
2022-06-01,20713.69921875,268211700
2022-06-02,21031.80078125,244190000
2022-06-03,20790.69921875,206023800
2022-06-06,20819.099609375,279744600
2022-06-07,20928.19921875,263549000
2022-06-08,20792.400390625,266654500
2022-06-09,20563.900390625,239596000
2022-06-10,20274.80078125,283280000
2022-06-13,19742.599609375,340413100
2022-06-14,19548.5,316000900
2022-06-15,19611.599609375,281533900
2022-06-16,19004.099609375,284709200
2022-06-17,18930.5,579457700
2022-06-20,19183.599609375,126178800
2022-06-21,19257.30078125,275427300
2022-06-22,19004,283616600
2022-06-23,18717.099609375,312412300
2022-06-24,19062.900390625,262852600
2022-06-27,19258.30078125,321214400
2022-06-28,19222.69921875,275264400
2022-06-29,19078.599609375,215310300
2022-06-30,18861.400390625,272836300
2022-07-04,19028.900390625,122906700
2022-07-05,18834.19921875,338113600
2022-07-06,18729.69921875,317959800
2022-07-07,19063.19921875,251534300
2022-07-08,19022.900390625,197640400
2022-07-11,18816.80078125,225897100
2022-07-12,18678.599609375,232305400
2022-07-13,18615.19921875,227053400
2022-07-14,18329.099609375,340294700
2022-07-15,18394.5,205985000
2022-07-18,18595.599609375,270479500
2022-07-19,18937.69921875,231296300
2022-07-20,19020.69921875,197328500
2022-07-21,19062.900390625,214889000
2022-07-22,18982.900390625,180504600
2022-07-25,19104.5,219076800
2022-07-26,18972.69921875,209670300
2022-07-27,19254.599609375,230203700
2022-07-28,19456.69921875,251616900
2022-07-29,19692.900390625,252031900
2022-08-02,19505.30078125,270793400
2022-08-03,19545.900390625,220501000
2022-08-04,19577,250540000
2022-08-05,19620.099609375,238711500
2022-08-08,19669.19921875,243324500
2022-08-09,19578.30078125,216384000
2022-08-10,19885.900390625,264927000
2022-08-11,19991.900390625,268131000
2022-08-12,20179.80078125,230349300
2022-08-15,20180.599609375,272053600
2022-08-16,20270,223800800
2022-08-17,20181.400390625,225969400
2022-08-18,20265.400390625,199911000
2022-08-19,20111.400390625,212866200
2022-08-22,19974.900390625,252502700
2022-08-23,19985.400390625,237556600
2022-08-24,20021.400390625,216588500
2022-08-25,20172.30078125,248113000
2022-08-26,19873.30078125,219288100
2022-08-29,19836.099609375,286760800
2022-08-30,19512.900390625,220073700
2022-08-31,19330.80078125,281282600
2022-09-01,19142.69921875,248534900
2022-09-02,19270.900390625,211097400
2022-09-06,19088.19921875,258388000
2022-09-07,19241.400390625,233638300
2022-09-08,19413,226538100
2022-09-09,19773.30078125,233564800
2022-09-12,19987.19921875,286226100
2022-09-13,19645.400390625,248375000
2022-09-14,19726.099609375,237740700
2022-09-15,19560.19921875,218513100
2022-09-16,19385.900390625,622084600
2022-09-19,19562.400390625,264092100
2022-09-20,19368.69921875,234575900
2022-09-21,19184.5,222076200
2022-09-22,19002.69921875,209762900
2022-09-23,18481,324442400
2022-09-26,18327,350601100
2022-09-27,18307.900390625,243468100
2022-09-28,18648.900390625,229100000
2022-09-29,18441.80078125,216911900
2022-09-30,18444.19921875,238134400
2022-10-03,18881.19921875,238315900
2022-10-04,19371,283826900
2022-10-05,19235.099609375,228995200
2022-10-06,18979,247767500
2022-10-07,18583.099609375,237888300
2022-10-11,18216.69921875,304718800
2022-10-12,18206.30078125,230560900
2022-10-13,18613.599609375,263546600
2022-10-14,18326.400390625,219842600
2022-10-17,18621,272425800
2022-10-18,18798.19921875,187285700
2022-10-19,18674.400390625,205778100
2022-10-20,18579.30078125,225180200
2022-10-21,18861,209607800
2022-10-24,18918.400390625,236806800
2022-10-25,19097,227760800
2022-10-26,19279.80078125,254302600
2022-10-27,19352.099609375,223826400
2022-10-28,19471.19921875,198107200
2022-10-31,19426.099609375,262561400
2022-11-01,19517.69921875,178366400
2022-11-02,19277,290685300
2022-11-03,19241.19921875,257780000
2022-11-04,19449.80078125,298290900
2022-11-07,19545.900390625,247551300
2022-11-08,19660.30078125,231561300
2022-11-09,19344.30078125,244299000
2022-11-10,19990.400390625,301123200
2022-11-11,20111.5,266577300
2022-11-14,19921.80078125,367889200
2022-11-15,19994.80078125,242851000
2022-11-16,19958,266857900
2022-11-17,19884.599609375,257158600
2022-11-18,19980.900390625,243056700
2022-11-21,19977.099609375,319942200
2022-11-22,20220,221847400
2022-11-23,20282.30078125,238316600
2022-11-24,20344.099609375,88111700
2022-11-25,20383.80078125,157063000
2022-11-28,20220.5,276019100
2022-11-29,20277.400390625,240667600
2022-11-30,20453.30078125,510923700
2022-12-01,20525.5,234415200
2022-12-02,20485.69921875,264750500
2022-12-05,20242.30078125,293487300
2022-12-06,19990.19921875,273032300
2022-12-07,19973.19921875,241429400
2022-12-08,19969.19921875,240247300
2022-12-09,19947.099609375,215724900
2022-12-12,20019.69921875,305801700
2022-12-13,20023.5,278272300
2022-12-14,19891.69921875,263781200
2022-12-15,19600.599609375,277405200
2022-12-16,19443.30078125,543394400
2022-12-19,19200.80078125,288092500
2022-12-20,19306.900390625,256453900
2022-12-21,19571.099609375,215845900
2022-12-22,19349.69921875,222587000
2022-12-23,19506.69921875,195463800
2022-12-28,19284.099609375,241863200
2022-12-29,19485.900390625,185217200
2022-12-30,19384.900390625,155571700
2023-01-03,19443.80078125,261589200
2023-01-04,19588.80078125,238146400
2023-01-05,19506.80078125,194759400
2023-01-06,19814.5,222341300
2023-01-09,19857.099609375,211962600
2023-01-10,19898.900390625,198069200
2023-01-11,20025.099609375,231468900
2023-01-12,20211.19921875,263797000
2023-01-13,20360.099609375,237924900
2023-01-16,20390.30078125,118836200
2023-01-17,20457.5,240442600
2023-01-18,20376.19921875,280008600
2023-01-19,20341.400390625,221749000
2023-01-20,20503.19921875,219872800
2023-01-23,20631.599609375,237356600
2023-01-24,20629.599609375,210676200
2023-01-25,20599.599609375,237469000
2023-01-26,20700.5,276746400
2023-01-27,20714.5,250949400
2023-01-30,20572.099609375,260418500
2023-01-31,20767.400390625,294121300
2023-02-01,20751.099609375,293853300
2023-02-02,20740.400390625,292419400
2023-02-03,20758.30078125,262056000
2023-02-06,20628.900390625,212391500
2023-02-07,20725,227523300
2023-02-08,20679.5,188011200
2023-02-09,20597.80078125,234223700
2023-02-10,20612.099609375,254306600
2023-02-13,20702.19921875,199921700
2023-02-14,20704.80078125,213762300
2023-02-15,20720.400390625,263772700
2023-02-16,20606.400390625,263447700
2023-02-17,20515.19921875,235929000
2023-02-21,20252.599609375,247827700
2023-02-22,20193.30078125,270951400
2023-02-23,20188.19921875,253377400
2023-02-24,20219.19921875,232664600
2023-02-27,20260.099609375,257382400
2023-02-28,20221.19921875,410582800
2023-03-01,20259.80078125,321373700
2023-03-02,20337.19921875,268034900
2023-03-03,20581.599609375,269826500
2023-03-06,20514.80078125,240762000
2023-03-07,20275.5,252344800
2023-03-08,20346.5,258126000
2023-03-09,20086.69921875,285414800
2023-03-10,19774.900390625,348103000
2023-03-13,19588.900390625,356349500
2023-03-14,19694.19921875,297283300
2023-03-15,19378.80078125,387722500
2023-03-16,19539,337397200
2023-03-17,19387.69921875,606497500
2023-03-20,19519.400390625,286514000
2023-03-21,19654.900390625,242855700
2023-03-22,19532.80078125,247697000
2023-03-23,19459.900390625,266470700
2023-03-24,19501.5,235964900
2023-03-27,19624.69921875,264218600
2023-03-28,19657.5,220188500
2023-03-29,19837.69921875,226950600
2023-03-30,19941,210219500
2023-03-31,20099.900390625,295642300
2023-04-03,20278.30078125,334009100
2023-04-04,20275.80078125,253929700
2023-04-05,20159.599609375,237311100
2023-04-06,20196.69921875,212583400
2023-04-10,20275.80078125,228205600
2023-04-11,20421.900390625,201959500
2023-04-12,20454.30078125,188062200
2023-04-13,20564.5,214314900
2023-04-14,20579.900390625,200538000
2023-04-17,20642,243716600
2023-04-18,20684.69921875,230440000
2023-04-19,20680.80078125,188384700
2023-04-20,20630.69921875,198556700
2023-04-21,20693.19921875,195036300
2023-04-24,20676.69921875,225222700
2023-04-25,20439.900390625,194142700
2023-04-26,20366.69921875,228511300
2023-04-27,20522.599609375,213761600
2023-04-28,20636.5,234250900
2023-05-01,20615.099609375,189384700
2023-05-02,20407.599609375,254437000
2023-05-03,20354.69921875,238384500
2023-05-04,20238.19921875,223576300
2023-05-05,20542,227862200
2023-05-08,20585.19921875,217315900
2023-05-09,20585.69921875,187098600
2023-05-10,20499.30078125,214002200
2023-05-11,20417.599609375,219530400
2023-05-12,20419.599609375,194640200
2023-05-15,20540,235032100
2023-05-16,20242.099609375,205406500
2023-05-17,20296.400390625,193198200
2023-05-18,20297.099609375,208292000
2023-05-19,20351.099609375,174612100
2023-05-23,20146,241493000
2023-05-24,19927.69921875,207572600
2023-05-25,19774.099609375,178511300
2023-05-26,19920.30078125,186378200
2023-05-29,19968,53333800
2023-05-30,19739.69921875,176191200
2023-05-31,19572.19921875,383419700
2023-06-01,19672.30078125,199567300
2023-06-02,20024.599609375,232220500
2023-06-05,19931.599609375,217525700
2023-06-06,20055.599609375,197427000
2023-06-07,19983.69921875,200207800
2023-06-08,19942.69921875,185562900
2023-06-09,19892.099609375,162962100
2023-06-12,19921.30078125,212148400
2023-06-13,19990.400390625,205098400
2023-06-14,20015.099609375,212250000
2023-06-15,20027.400390625,199331900
2023-06-16,19975.400390625,499628700
2023-06-19,19934.19921875,51027700
2023-06-20,19754.099609375,234693800
2023-06-21,19706,222469800
2023-06-22,19580.900390625,213520500
2023-06-23,19418.19921875,205268400
2023-06-26,19587.30078125,207613200
2023-06-27,19733.099609375,177727100
2023-06-28,19818.900390625,180146900
2023-06-29,19913.19921875,173336900
2023-06-30,20155.30078125,220958700
2023-07-04,20204.900390625,71685700
2023-07-05,20103.900390625,190949600
2023-07-06,19810.69921875,215164300
2023-07-07,19831,203482400
2023-07-10,19822.5,186459900
2023-07-11,19878.599609375,190110200
2023-07-12,20070.80078125,221857300
2023-07-13,20277.599609375,206193800
2023-07-14,20262.099609375,196626900
2023-07-17,20226.80078125,205999200
2023-07-18,20376.599609375,248064900
2023-07-19,20491.19921875,184128300
2023-07-20,20436.900390625,190154700
2023-07-21,20547.5,192841400
2023-07-24,20582.099609375,192374100
2023-07-25,20551.5,197296500
2023-07-26,20561.599609375,208307300
2023-07-27,20385.5,200254200
2023-07-28,20519.400390625,201665100
2023-07-31,20626.599609375,224123400
2023-08-01,20532.900390625,188166500
2023-08-02,20218.19921875,220650100
2023-08-03,20120.69921875,191898700
2023-08-04,20236,217548900
2023-08-08,20206,227909500
2023-08-09,20275.30078125,188600200
2023-08-10,20342.900390625,209810300
2023-08-11,20407.599609375,164371100
2023-08-14,20290.5,194938800
2023-08-15,19899.80078125,216307200
2023-08-16,19899.099609375,191254000
2023-08-17,19812.19921875,167615100
2023-08-18,19818.400390625,174024900
2023-08-21,19784.900390625,201363500
2023-08-22,19691.19921875,162812800
2023-08-23,19879.80078125,184846600
2023-08-24,19775.80078125,180708000
2023-08-25,19835.80078125,147497500
2023-08-28,20025.099609375,161416000
2023-08-29,20290.400390625,175093600
2023-08-30,20330.30078125,149122100
2023-08-31,20292.599609375,295670100
2023-09-01,20545.400390625,208562600
2023-09-05,20413.80078125,207766100
2023-09-06,20227,203759200
2023-09-07,20132.099609375,229427100
2023-09-08,20074.69921875,161860900
2023-09-11,20182.80078125,182505900
2023-09-12,20223.099609375,204613300
2023-09-13,20278.900390625,203489100
2023-09-14,20567.80078125,240479500
2023-09-15,20622.30078125,511260500
2023-09-18,20492.80078125,209947200
2023-09-19,20218.900390625,204462900
2023-09-20,20214.69921875,168205300
2023-09-21,19791.599609375,234089500
2023-09-22,19780,175034100
2023-09-25,19800.599609375,223278100
2023-09-26,19556.19921875,232673700
2023-09-27,19436,234124200
2023-09-28,19590.69921875,212463200
2023-09-29,19541.30078125,244108100
2023-10-02,19177.19921875,240239600
2023-10-03,19020.900390625,227841300
2023-10-04,19034.80078125,215488300
2023-10-05,19137.80078125,191165600
2023-10-06,19246.099609375,171571500
2023-10-10,19501.19921875,211061100
2023-10-11,19663.80078125,203638900
2023-10-12,19500.19921875,149020600
2023-10-13,19462.900390625,178223300
2023-10-16,19620.80078125,192172100
2023-10-17,19692.80078125,195977300
2023-10-18,19450.69921875,189308900
2023-10-19,19348.80078125,193909500
2023-10-20,19115.599609375,200966000
2023-10-23,19046.69921875,194662500
2023-10-24,18986.5,191869600
2023-10-25,18947.900390625,182306500
2023-10-26,18875.30078125,193011000
2023-10-27,18737.400390625,169618100
2023-10-30,18856.80078125,175898200
2023-10-31,18873.5,255771100
2023-11-01,19079,211870500
2023-11-02,19626.30078125,223991900
2023-11-03,19824.900390625,241029200
2023-11-06,19743.900390625,178950300
2023-11-07,19575.599609375,228639800
2023-11-08,19530.19921875,196549500
2023-11-09,19587.400390625,204740300
2023-11-10,19654.5,170463500
2023-11-13,19709.19921875,149713900
2023-11-14,20023.69921875,223084300
2023-11-15,20057.900390625,218852500
2023-11-16,20053.099609375,216366800
2023-11-17,20175.80078125,190919700
2023-11-20,20246.5,165146100
2023-11-21,20110,192164500
2023-11-22,20114,200963400
2023-11-23,20116.69921875,48635800
2023-11-24,20103.099609375,119816500
2023-11-27,20032.69921875,218137000
2023-11-28,20036.80078125,215593500
2023-11-29,20116.19921875,203591400
2023-11-30,20236.30078125,397333600
2023-12-01,20452.900390625,227706700
2023-12-04,20410.19921875,254110400
2023-12-05,20375.900390625,235689300
2023-12-06,20274.19921875,257432800
2023-12-07,20278.5,241437600
2023-12-08,20331.5,215407200
2023-12-11,20318.400390625,255014500
2023-12-12,20233.80078125,236956300
2023-12-13,20629.5,253693200
2023-12-14,20778.80078125,314329900
2023-12-15,20529.19921875,584631200
2023-12-18,20622.69921875,223826100
2023-12-19,20839.599609375,207254000
2023-12-20,20600.80078125,252490000
2023-12-21,20765.69921875,219444700
2023-12-22,20881.19921875,185515900
2023-12-27,21015.900390625,154654900
2023-12-28,20929.400390625,149852600
2023-12-29,20958.400390625,135138200
2024-01-02,20872.099609375,211253000
2024-01-03,20818.599609375,191328700
2024-01-04,20871.400390625,176417700
2024-01-05,20937.599609375,167507900
2024-01-08,21074.900390625,200466900
2024-01-09,20971,194678700
2024-01-10,20989.400390625,178595700
2024-01-11,20918.400390625,195342900
2024-01-12,20990.19921875,212930700
2024-01-15,21061.900390625,83460200
2024-01-16,20948.099609375,217215600
2024-01-17,20695,211740300
2024-01-18,20756.69921875,192480400
2024-01-19,20906.5,208802400
2024-01-22,20924.30078125,193396200
2024-01-23,21034.599609375,173525000
2024-01-24,21025.80078125,221079400
2024-01-25,21101.5,177381800
2024-01-26,21125.30078125,150909700
2024-01-29,21200.099609375,188328800
2024-01-30,21227.900390625,167593100
2024-01-31,21021.900390625,222241000
2024-02-01,21119.19921875,186251600
2024-02-02,21085.099609375,181113800
2024-02-05,20871.900390625,199398400
2024-02-06,20957.69921875,151661400
2024-02-07,20969.19921875,160630600
2024-02-08,20919.599609375,195797300
2024-02-09,21009.599609375,155281600
2024-02-12,21067.30078125,188524700
2024-02-13,20585,236175200
2024-02-14,20889.400390625,199373100
2024-02-15,21222.69921875,232048500
2024-02-16,21255.599609375,195644300
2024-02-20,21217.5,238684600
2024-02-21,21172.400390625,205207700
2024-02-22,21318.099609375,228936600
2024-02-23,21413.19921875,221386200
2024-02-26,21324.30078125,228851800
2024-02-27,21318.900390625,224618300
2024-02-28,21243.80078125,169901600
2024-02-29,21363.599609375,465797000
2024-03-01,21552.400390625,258838300
2024-03-04,21531.099609375,224641800
2024-03-05,21525.900390625,261291200
2024-03-06,21594,205464500
2024-03-07,21794.599609375,193764600
2024-03-08,21737.5,230381100
2024-03-11,21769.19921875,200188300
2024-03-12,21831,212991900
2024-03-13,21970.099609375,268151700
2024-03-14,21829.900390625,281739300
2024-03-15,21849.19921875,601872700
2024-03-18,21837.19921875,233448900
2024-03-19,21860.599609375,203251000
2024-03-20,22045.69921875,234228600
2024-03-21,22087.30078125,240423700
2024-03-22,21984.099609375,186013800
2024-03-25,21942.30078125,205318500
2024-03-26,21912.5,241140400
2024-03-27,22107.099609375,208095800
2024-03-28,22167,245102700
2024-04-01,22185.30078125,207425200
2024-04-02,22075.099609375,239992600
2024-04-03,22112.5,244078700
2024-04-04,22051.80078125,243706600
2024-04-05,22264.400390625,226864800
2024-04-08,22260.30078125,198698200
2024-04-09,22361.80078125,204403700
2024-04-10,22199.099609375,242568000
2024-04-11,22110.099609375,228788500
2024-04-12,21900,236964400
2024-04-15,21740.19921875,228341100
2024-04-16,21642.900390625,228683400
2024-04-17,21656.099609375,210382700
2024-04-18,21708.400390625,208481800
2024-04-19,21807.400390625,216771100
2024-04-22,21872,251755000
2024-04-23,22011.69921875,219020200
2024-04-24,21873.69921875,194073200
2024-04-25,21885.400390625,215405500
2024-04-26,21969.19921875,180266400
2024-04-29,22011.599609375,215065900
2024-04-30,21714.5,253686700
2024-05-01,21728.599609375,241507200
2024-05-02,21823.19921875,221847800
2024-05-03,21947.400390625,228985700
2024-05-06,22259.5,234299700
2024-05-07,22290.599609375,190099600
2024-05-08,22259.19921875,220846500
2024-05-09,22375.80078125,207372300
2024-05-10,22308.900390625,242184400
2024-05-13,22259.19921875,207788000
2024-05-14,22243.30078125,224376000
2024-05-15,22284.80078125,221116900
2024-05-16,22299.80078125,191357800
2024-05-17,22465.400390625,243629500
2024-05-21,22468.19921875,264642500
2024-05-22,22346.80078125,234235500
2024-05-23,22200.80078125,240357600
2024-05-24,22320.900390625,200498000
2024-05-27,22373.400390625,81363000
2024-05-28,22265.099609375,231949500
2024-05-29,21898,232685600
2024-05-30,22071.69921875,205983400
2024-05-31,22269.099609375,373397200
2024-06-03,22116.69921875,272252400
2024-06-04,21978.19921875,223803600
2024-06-05,22145,216727300
2024-06-06,22229.099609375,198208700
2024-06-07,22007,238335600
2024-06-10,22069.80078125,227995100
2024-06-11,21887.30078125,219585500
2024-06-12,21961.599609375,244264400
2024-06-13,21698.099609375,239756200
2024-06-14,21639.099609375,224349800
2024-06-17,21587.900390625,283551500
2024-06-18,21611.30078125,222238400
2024-06-19,21516.900390625,95798000
2024-06-20,21581.400390625,274646100
2024-06-21,21554.900390625,673563300
2024-06-24,21848.599609375,258177200
